DGRP_id,day_id,plate_id,neighbour,treatment,arena_id,distance_cm,treatment_ingestion
879,911,D,2,1,22,542.345,0.611
879,911,D,2,1,23,452.376,0.611
879,911,D,1,1,24,377.788,0.611
879,1111,A,1,1,13,318.543,0.493
879,1111,A,1,1,14,273.241,0.493
879,1111,A,2,1,15,377.27,0.493
879,1111,A,2,1,16,325.168,0.493
879,1111,A,2,1,17,384.712,0.493
879,1111,A,1,1,18,439.193,0.493
879,911,D,1,1,25,377.563,0.778
879,911,D,2,1,26,257.896,0.778
879,911,D,2,1,27,335.945,0.778
879,911,D,2,1,28,204.791,0.778
879,911,D,2,1,29,378.722,0.778
879,911,D,1,1,30,505.818,0.778
879,911,D,1,1,31,209.101,0.333
879,911,D,1,1,32,203.559,0.333
879,911,D,1,1,33,215.886,0.333
879,911,D,1,1,34,144.448,0.333
879,911,D,1,1,35,203.249,0.333
882,1211,A,1,0,1,412.962,1.133
882,1211,A,1,0,2,498.056,1.133
882,1211,A,1,0,3,436.509,1.133
882,1011,B,1,0,25,378.241,1.083
882,1011,B,2,0,26,299.965,1.083
882,1011,B,2,0,27,156.704,1.083
882,1011,B,2,0,28,493.431,1.083
882,1011,B,2,0,29,312.574,1.083
882,1011,B,1,0,30,425.486,1.083
882,1111,A,1,0,4,485.719,2.208
882,1111,A,1,0,5,485.886,2.208
882,1111,A,1,0,6,377.045,2.208
882,911,E,1,0,1,507.688,0.389
882,911,E,1,0,2,476.338,0.389
882,911,E,1,0,3,472.274,0.389
882,911,E,1,0,4,389.216,0.389
882,911,E,1,0,5,452.026,0.389
882,911,E,1,0,6,424.449,0.389
882,1111,A,1,0,25,408.411,0.576
882,1111,A,2,0,26,378.967,0.576
882,1111,A,2,0,27,468.113,0.576
882,1111,A,2,0,28,419.515,0.576
882,1111,A,2,0,29,482.589,0.576
882,1111,A,1,0,30,431.411,0.576
882,911,E,2,0,10,571.198,1.056
882,911,E,2,0,11,473.192,1.056
882,911,E,1,0,12,475.076,1.056
882,911,E,1,0,7,544.506,1.056
882,911,E,2,0,8,530.641,1.056
882,911,E,2,0,9,636.213,1.056
882,1111,A,1,1,31,467.615,0.618
882,1111,A,1,1,32,491.146,0.618
882,1111,A,1,1,33,456.299,0.618
882,1111,A,1,1,34,416.786,0.618
882,1111,A,1,1,35,457.927,0.618
882,1111,A,1,1,36,383.121,0.618
882,1211,A,2,1,10,431.76,0.6
882,1211,A,1,1,7,345.463,0.6
882,1211,A,2,1,8,361.402,0.6
882,1211,A,2,1,9,57.6722,0.6
882,1011,B,1,1,31,282.132,0.729
882,1011,B,1,1,32,325.532,0.729
882,1011,B,1,1,33,283.918,0.729
882,1011,B,1,1,34,299.325,0.729
882,811,G,1,1,19,498.581,1.056
882,811,G,2,1,20,424.113,1.056
882,811,G,2,1,21,351.849,1.056
882,811,G,2,1,22,525.701,1.056
882,811,G,2,1,23,495.637,1.056
882,811,G,1,1,24,489.129,1.056
882,911,E,1,1,13,504.217,0.833
882,911,E,1,1,14,503.16,0.833
882,911,E,2,1,15,573.699,0.833
882,911,E,2,1,16,606.266,0.833
882,911,E,2,1,17,333.733,0.833
882,911,E,1,1,18,515.339,0.833
882,911,E,1,1,19,533.235,0.667
882,911,E,2,1,20,529.211,0.667
882,911,E,2,1,21,525.309,0.667
882,911,E,2,1,22,482.78,0.667
884,1212,B,2,0,10,514.554,1.358
884,1212,B,2,0,11,320.353,1.358
884,1212,B,1,0,7,470.194,1.358
884,1212,B,2,0,8,503.815,1.358
884,1212,B,2,0,9,464.512,1.358
884,1312,D,1,0,19,450.364,1.35
884,1312,D,2,0,20,435.257,1.35
884,1012,E,1,0,13,361.178,1.222
884,1012,E,1,0,14,466.748,1.222
884,1012,E,2,0,15,326.865,1.222
884,1012,E,2,0,16,303.391,1.222
884,1012,E,2,0,17,89.4347,1.222
884,1012,E,1,0,18,419.991,1.222
884,912,I,2,0,10,223.528,1.257
884,912,I,2,0,11,33.4066,1.257
884,912,I,1,0,12,30.185,1.257
884,912,I,1,0,7,85.7636,1.257
884,912,I,2,0,8,448.983,1.257
884,912,I,2,0,9,294.208,1.257
884,1112,J,2,0,10,558.287,1.24
884,1112,J,2,0,11,515.064,1.24
884,1112,J,1,0,12,310.008,1.24
884,1112,J,1,0,7,482.12,1.24
884,1112,J,2,0,8,545.073,1.24
884,1112,J,2,0,9,195.688,1.24
884,1112,J,1,0,13,37.8653,1.354
884,1112,J,1,0,14,408.886,1.354
884,1112,J,2,0,15,491.918,1.354
884,1112,J,2,0,16,192.317,1.354
884,1112,J,2,0,17,16.1881,1.354
884,1312,D,2,1,21,19.2898,0.847
884,1312,D,2,1,22,156.298,0.847
884,1312,D,2,1,23,106.401,0.847
884,1312,D,1,1,24,469.016,0.847
884,1012,E,1,1,19,286.099,0.56
884,1012,E,2,1,20,231.112,0.56
884,1012,E,2,1,21,602.831,0.56
884,1012,E,2,1,22,379.069,0.56
884,1012,E,2,1,23,435.741,0.56
884,1012,E,1,1,24,169.336,0.56
884,1012,E,1,1,25,451.414,0.56
884,912,I,1,1,13,321.515,0.72
884,912,I,1,1,14,81.068,0.72
884,912,I,2,1,15,30.6031,0.72
884,912,I,2,1,16,327.809,0.72
884,912,I,2,1,17,288.71,0.72
884,912,I,1,1,18,402.708,0.72
884,912,I,1,1,19,400.397,0.72
884,1112,J,1,1,19,31.144,0.503
884,1112,J,2,1,20,133.755,0.503
884,1112,J,2,1,21,233.55,0.503
884,1112,J,2,1,22,52.3904,0.503
884,1112,J,2,1,23,303.75,0.503
884,1112,J,1,1,24,346.537,0.503
884,1112,J,1,1,25,469.102,0.615
884,1112,J,2,1,26,335.133,0.615
884,1112,J,2,1,27,200.265,0.615
884,1112,J,2,1,28,196.902,0.615
884,1112,J,2,1,29,227.01,0.615
884,1112,J,1,1,30,394.727,0.615
890,911,F,1,0,1,403.589,0.861
890,911,F,1,0,2,407.349,0.861
890,911,F,1,0,3,368.27,0.861
890,911,F,1,0,4,351.535,0.861
890,911,F,1,0,5,357.515,0.861
890,911,F,1,0,6,161.802,0.861
890,1011,C,1,0,1,427.349,1.125
890,1011,C,1,0,2,365.415,1.125
890,1011,C,1,0,3,122.995,1.125
890,1011,C,1,0,4,157.725,1.125
890,1011,C,1,0,5,385.152,1.125
890,1011,C,1,0,6,355.987,1.125
890,911,E,1,0,25,378.615,0.972
890,911,E,2,0,26,440.079,0.972
890,911,E,2,0,27,539.574,0.972
890,911,E,2,0,28,502.93,0.972
890,911,E,2,0,29,440.225,0.972
890,911,E,1,0,30,457.032,0.972
890,1011,C,2,0,10,552.157,0.656
890,1011,C,2,0,11,377.19,0.656
890,1011,C,1,0,12,488.407,0.656
890,1011,C,1,0,7,382.766,0.656
890,1011,C,2,0,8,333.205,0.656
890,1011,C,2,0,9,492.571,0.656
890,911,E,1,0,31,533.4,1.111
890,911,E,1,0,32,553.305,1.111
890,911,E,1,0,33,520.559,1.111
890,911,E,1,0,34,393.773,1.111
890,911,E,1,0,35,505.611,1.111
890,911,E,1,0,36,507.969,1.111
890,1011,C,1,1,13,403.376,0.292
890,1011,C,1,1,14,309.542,0.292
890,1011,C,2,1,15,444.449,0.292
890,1011,C,2,1,16,473.653,0.292
890,1011,C,2,1,17,408.522,0.292
890,1011,C,1,1,18,420.867,0.292
890,911,F,2,1,10,491.667,0.417
890,911,F,2,1,11,433.814,0.417
890,911,F,1,1,12,518.32,0.417
890,911,F,1,1,7,417.819,0.417
890,911,F,2,1,8,401.448,0.417
890,911,F,2,1,9,382.732,0.417
890,1011,C,1,1,19,528.796,0.375
890,1011,C,2,1,20,534.397,0.375
890,1011,C,2,1,21,477.345,0.375
890,1011,C,2,1,22,452.848,0.375
890,1011,C,2,1,23,452.018,0.375
890,1011,C,1,1,24,377.969,0.375
890,911,F,1,1,13,364.847,0.306
890,911,F,1,1,14,507.774,0.306
890,911,F,2,1,15,390.954,0.306
890,911,F,2,1,16,354.889,0.306
890,911,F,2,1,17,542.111,0.306
890,911,F,1,1,18,403.647,0.306
890,1011,C,1,1,25,421.721,0.448
890,1011,C,2,1,26,420.9,0.448
890,1011,C,2,1,27,450.679,0.448
890,1011,C,2,1,28,477.197,0.448
890,1011,C,2,1,29,352.013,0.448
890,1011,C,1,1,30,446.309,0.448
379,3011,E,2,0,10,492.922,1.094
379,3011,E,2,0,11,460.619,1.094
379,3011,E,1,0,12,327.063,1.094
379,3011,E,1,0,7,411.088,1.094
379,3011,E,2,0,8,488.251,1.094
379,3011,E,2,0,9,460.454,1.094
379,2911,G,1,0,1,236.731,1.188
379,2911,G,1,0,2,418.973,1.188
379,2911,G,1,0,3,385.848,1.188
379,2911,G,1,0,4,402.396,1.188
379,2911,G,1,0,5,346.436,1.188
379,2911,G,1,0,6,267.563,1.188
379,3011,E,1,0,13,382.351,0.872
379,3011,E,1,0,14,151.989,0.872
379,3011,E,2,0,15,469.591,0.872
379,3011,E,2,0,16,526.146,0.872
379,3011,E,2,0,17,518.163,0.872
379,3011,E,1,0,18,447.465,0.872
379,2911,G,2,0,10,434.738,1.104
379,2911,G,2,0,11,168.248,1.104
379,2911,G,1,0,12,361.596,1.104
379,2911,G,1,0,7,477.463,1.104
379,2911,G,2,0,8,373.748,1.104
379,2911,G,2,0,9,517.52,1.104
379,3011,E,1,0,19,398.433,0.858
379,3011,E,2,0,20,427.074,0.858
379,3011,E,2,0,21,493.054,0.858
379,3011,E,2,0,22,515.707,0.858
379,3011,E,2,0,23,418.555,0.858
379,3011,E,1,0,24,353.475,0.858
379,2911,F,2,1,28,286.592,1.264
379,2911,F,2,1,29,290.72,1.264
379,2911,F,1,1,30,190.035,1.264
379,3011,F,1,1,1,335.522,0.649
379,3011,F,1,1,2,457.676,0.649
379,3011,F,1,1,3,530.263,0.649
379,3011,E,1,1,25,345.174,0.733
379,3011,E,2,1,26,454.91,0.733
379,3011,E,2,1,27,486.974,0.733
379,3011,E,2,1,28,454.562,0.733
379,3011,E,2,1,29,598.43,0.733
379,3011,E,1,1,30,473.036,0.733
379,2911,G,1,1,13,335.515,0.604
379,2911,G,1,1,14,273.505,0.604
379,2911,G,2,1,15,540.917,0.604
379,2911,G,2,1,16,555.125,0.604
379,2911,G,2,1,17,584.553,0.604
379,2911,G,1,1,18,238.121,0.604
379,3011,E,1,1,31,437.262,0.455
379,3011,E,1,1,32,471.994,0.455
379,3011,E,1,1,33,559.267,0.455
379,3011,E,1,1,34,291.387,0.455
379,3011,E,1,1,35,442.476,0.455
379,3011,E,1,1,36,550.782,0.455
379,2911,G,1,1,19,444.114,0.701
379,2911,G,2,1,20,371.92,0.701
379,2911,G,2,1,21,276.467,0.701
379,2911,G,2,1,22,373.534,0.701
379,2911,G,2,1,23,331.556,0.701
379,2911,G,1,1,24,292.575,0.701
892,812,B,2,0,29,338.188,1.255
892,812,B,1,0,30,383.981,1.255
892,812,B,1,0,31,399.717,1.255
892,812,B,1,0,32,525.693,1.255
892,712,F,1,0,31,461.885,0.83
892,712,F,1,0,32,410.756,0.83
892,712,F,1,0,33,351.381,0.83
892,712,F,1,0,34,220.314,0.83
892,712,F,1,0,35,371.698,0.83
892,712,F,1,0,36,357.976,0.83
892,612,G,1,0,31,281.376,0.869
892,612,G,1,0,32,74.5123,0.869
892,612,G,1,0,33,354.98,0.869
892,612,G,1,0,34,458.624,0.869
892,612,G,1,0,35,323.893,0.869
892,612,G,1,0,36,364.622,0.869
892,512,K,1,0,25,220.205,1.038
892,512,K,2,0,26,414.386,1.038
892,512,K,2,0,27,333.494,1.038
892,512,K,2,0,28,339.96,1.038
892,512,K,2,0,29,333.766,1.038
892,512,K,1,0,30,259.962,1.038
892,912,B,2,0,10,361.232,1.076
892,912,B,2,0,11,388.612,1.076
892,912,B,1,0,12,235.285,1.076
892,912,B,1,0,7,298.465,1.076
892,912,B,2,0,8,311.059,1.076
892,912,B,2,0,9,300.816,1.076
892,912,B,1,0,13,316.481,1.049
892,912,B,1,0,14,451.068,1.049
892,812,C,1,1,1,267.993,0.253
892,812,C,1,1,2,281.118,0.253
892,812,C,1,1,3,307.839,0.253
892,812,C,1,1,4,346.898,0.253
892,812,C,1,1,5,256.013,0.253
892,812,C,1,1,6,99.7296,0.253
892,712,G,1,1,1,342.008,0.497
892,712,G,1,1,2,327.653,0.497
892,712,G,1,1,3,262.044,0.497
892,712,G,1,1,4,269.414,0.497
892,712,G,1,1,5,293.895,0.497
892,712,G,1,1,6,302.076,0.497
892,512,K,1,1,31,270.426,0.58
892,512,K,1,1,32,225.99,0.58
892,512,K,1,1,33,352.659,0.58
892,512,K,1,1,34,244.315,0.58
892,512,K,1,1,35,261.335,0.58
892,512,K,1,1,36,217.175,0.58
892,612,H,1,1,1,185.602,0.361
892,612,H,1,1,2,142.575,0.361
892,612,H,1,1,3,337.435,0.361
892,612,H,1,1,4,168.387,0.361
892,612,H,1,1,5,228.458,0.361
892,612,H,2,1,10,338.548,0.429
892,612,H,2,1,11,225.908,0.429
892,612,H,1,1,12,368.247,0.429
892,612,H,1,1,6,297.261,0.429
892,612,H,1,1,7,307.195,0.429
892,612,H,2,1,8,331.994,0.429
892,612,H,2,1,9,416.877,0.429
897,112,I,1,0,1,609.533,0.698
897,112,I,1,0,2,498.047,0.698
897,112,I,1,0,3,599.892,0.698
897,112,I,1,0,4,166.884,0.698
897,112,I,1,0,5,530.543,0.698
897,112,I,1,0,6,385.544,0.698
897,212,E,1,0,13,498.501,0.99
897,212,E,1,0,14,431.808,0.99
897,212,E,2,0,15,582.164,0.99
897,212,E,2,0,16,554.4,0.99
897,212,E,2,0,17,559.023,0.99
897,212,E,1,0,18,383.486,0.99
897,312,E,2,0,10,554.998,1.167
897,312,E,2,0,11,502.794,1.167
897,312,E,1,0,12,377.119,1.167
897,312,E,1,0,7,575.918,1.167
897,312,E,2,0,8,633.327,1.167
897,312,E,2,0,9,569.383,1.167
897,212,E,1,0,19,384.796,0.906
897,212,E,2,0,20,488.092,0.906
897,212,E,2,0,21,302.753,0.906
897,212,E,2,0,22,374.909,0.906
897,212,E,2,0,23,342.078,0.906
897,212,E,1,0,24,405.745,0.906
897,312,E,1,0,13,520.221,1.111
897,312,E,1,0,14,541.753,1.111
897,312,E,2,0,15,681.712,1.111
897,312,E,2,0,16,611.646,1.111
897,312,E,2,0,17,529.987,1.111
897,312,E,1,0,18,460.888,1.111
897,312,E,1,0,19,522.975,1.153
897,312,E,2,0,20,638.325,1.153
897,312,E,2,0,21,611.54,1.153
897,312,E,2,0,22,599.614,1.153
897,312,E,2,0,23,508.943,1.153
897,312,E,1,0,24,510.714,1.153
897,112,I,2,1,10,551.419,0.253
897,112,I,2,1,11,497.415,0.253
897,112,I,1,1,12,475.508,0.253
897,112,I,1,1,7,642.746,0.253
897,112,I,2,1,8,598.728,0.253
897,112,I,2,1,9,634.517,0.253
897,212,E,1,1,25,299.452,0.226
897,212,E,2,1,26,532.011,0.226
897,212,E,2,1,27,342.79,0.226
897,212,E,2,1,28,315.627,0.226
897,212,E,2,1,29,94.6582,0.226
897,212,E,1,1,30,433.729,0.226
897,312,E,1,1,25,621.826,0.111
897,312,E,2,1,26,567.532,0.111
897,312,E,2,1,27,628.167,0.111
897,312,E,2,1,28,757.38,0.111
897,312,E,2,1,29,442.519,0.111
897,312,E,1,1,30,632.264,0.111
897,212,E,1,1,31,608.321,0.24
897,212,E,1,1,32,406.248,0.24
897,212,E,1,1,33,445.753,0.24
897,212,E,1,1,34,488.978,0.24
897,212,E,1,1,35,438.854,0.24
897,212,E,1,1,36,628.85,0.24
897,312,E,1,1,31,511.266,0.194
897,312,E,1,1,32,521.92,0.194
897,312,E,1,1,33,546.912,0.194
897,312,E,1,1,34,561.338,0.194
897,312,E,1,1,35,673.491,0.194
897,312,E,1,1,36,638.675,0.194
900,1611,B,1,0,19,108.865,0.983
900,1611,B,2,0,20,372.149,0.983
900,1611,B,2,0,21,414.776,0.983
900,1611,B,2,0,22,287.553,0.983
900,1611,B,2,0,23,494.015,0.983
900,1411,C,1,0,25,283.26,1.205
900,1411,C,2,0,26,323.197,1.205
900,1411,C,2,0,27,330.048,1.205
900,1411,C,2,0,28,50.0038,1.205
900,1411,C,2,0,29,269.803,1.205
900,1411,C,1,0,30,132.475,1.205
900,1511,J,1,0,13,170.683,1.153
900,1511,J,1,0,14,193.466,1.153
900,1511,J,2,0,15,185.255,1.153
900,1511,J,2,0,16,77.3164,1.153
900,1511,J,2,0,17,32.18,1.153
900,1511,J,1,0,18,145.775,1.153
900,1411,C,1,0,31,219.688,1.243
900,1411,C,1,0,32,193.868,1.243
900,1511,J,1,0,19,97.2908,0.958
900,1511,J,2,0,20,68.9956,0.958
900,1511,J,2,0,21,18.8821,0.958
900,1511,J,2,0,22,254.947,0.958
900,1511,J,2,0,23,196.428,0.958
900,1511,J,1,0,24,184.844,0.958
900,1511,J,1,0,25,189.69,1.2
900,1511,J,2,0,26,135.588,1.2
900,1511,J,2,0,27,133.141,1.2
900,1511,J,2,0,28,173.353,1.2
900,1511,J,2,0,29,35.465,1.2
900,1411,D,1,1,1,231.372,0.177
900,1411,D,1,1,2,260.984,0.177
900,1411,D,1,1,3,29.586,0.177
900,1411,D,1,1,4,496.65,0.177
900,1411,D,1,1,5,20.7289,0.177
900,1411,D,1,1,6,36.2167,0.177
900,1311,F,1,1,14,518.786,0.438
900,1311,F,2,1,15,140.864,0.438
900,1311,F,2,1,16,224.735,0.438
900,1311,F,2,1,17,381.48,0.438
900,1311,F,1,1,18,370.277,0.438
900,1511,J,1,1,31,146.104,0.431
900,1511,J,1,1,32,44.2645,0.431
900,1511,J,1,1,33,22.5866,0.431
900,1511,J,1,1,34,235.473,0.431
900,1511,J,1,1,35,144.76,0.431
900,1511,J,1,1,36,24.7567,0.431
900,1511,K,1,1,1,323.445,0.306
900,1511,K,1,1,2,270.733,0.306
900,1511,K,1,1,3,465.351,0.306
900,1511,K,1,1,4,18.7295,0.306
900,1511,K,1,1,5,20.4682,0.306
900,1511,K,1,1,6,14.9507,0.306
900,1611,B,1,1,24,492.258,0.292
900,1611,B,1,1,25,508.665,0.464
900,1611,B,2,1,26,534.916,0.464
900,1611,B,2,1,27,442.619,0.464
900,1611,B,2,1,28,614.674,0.464
900,1611,B,2,1,29,321.2,0.464
900,1611,B,1,1,30,277.603,0.464
907,1011,C,1,0,31,532.62,1.292
907,1011,C,1,0,32,564.765,1.292
907,1011,C,1,0,33,588.775,1.292
907,1011,C,1,0,34,414.975,1.292
907,1011,C,1,0,35,459.122,1.292
907,1011,C,1,0,36,474.099,1.292
907,1011,D,1,0,1,572.996,1.125
907,1011,D,1,0,2,420.315,1.125
907,1011,D,1,0,3,622.678,1.125
907,1011,D,1,0,4,584.964,1.125
907,1011,D,1,0,5,330.921,1.125
907,1011,D,1,0,6,32.613,1.125
907,911,F,1,0,19,534.939,1.375
907,911,F,2,0,20,482.631,1.375
907,911,F,2,0,21,491.282,1.375
907,911,F,2,0,22,565.65,1.375
907,811,G,1,0,25,428.287,1.667
907,811,G,2,0,26,509.551,1.667
907,811,G,2,0,27,541.76,1.667
907,1111,B,1,0,1,289.938,0.688
907,1111,B,1,0,2,413.967,0.688
907,1111,B,1,0,3,464.818,0.688
907,1111,B,1,0,4,457.543,0.688
907,1111,B,1,0,5,553.339,0.688
907,1111,B,1,0,6,457.917,0.688
907,1111,B,2,0,10,364.972,0.854
907,1111,B,2,0,11,321.469,0.854
907,1111,B,1,0,7,324.129,0.854
907,1111,B,2,0,8,307.377,0.854
907,1111,B,2,0,9,407.689,0.854
907,911,F,1,1,25,513.831,0.306
907,911,F,2,1,26,559.79,0.306
907,911,F,2,1,27,450.957,0.306
907,911,F,2,1,28,501.28,0.306
907,911,F,2,1,29,584.248,0.306
907,911,F,1,1,30,623.055,0.306
907,1111,B,1,1,12,455.902,0.215
907,1011,D,2,1,10,273.73,0.292
907,1011,D,2,1,11,534.969,0.292
907,1011,D,1,1,12,251.087,0.292
907,1011,D,1,1,7,395.844,0.292
907,1011,D,2,1,8,511.713,0.292
907,1011,D,2,1,9,526.187,0.292
907,1111,B,1,1,13,484.326,0.215
907,1111,B,1,1,14,445.279,0.215
907,1111,B,2,1,15,495.354,0.215
907,1111,B,2,1,16,259.21,0.215
907,1111,B,2,1,17,283.605,0.215
907,1111,B,1,1,18,430.419,0.215
907,1011,D,1,1,13,419.811,0.097
907,1011,D,1,1,14,84.6448,0.097
907,1011,D,2,1,15,526.865,0.097
907,1011,D,2,1,16,132.435,0.097
907,1011,D,2,1,17,352.563,0.097
907,1111,B,1,1,19,353.102,0.326
907,1111,B,2,1,20,451.868,0.326
907,1111,B,2,1,21,472.19,0.326
907,1111,B,2,1,22,553.808,0.326
907,1111,B,2,1,23,432.173,0.326
907,1111,B,1,1,24,380.408,0.326
913,1111,B,1,0,25,477.825,0.354
913,911,F,1,0,31,526.332,1.028
913,911,F,1,0,32,519.739,1.028
913,911,F,1,0,33,431.565,1.028
913,911,F,1,0,34,491.126,1.028
913,911,F,1,0,35,471.099,1.028
913,911,F,1,0,36,509.166,1.028
913,911,G,1,0,1,360.554,1.056
913,911,G,1,0,2,407.697,1.056
913,911,G,1,0,3,325.141,1.056
913,911,G,1,0,4,516.451,1.056
913,911,G,1,0,5,338.607,1.056
913,911,G,1,0,6,370.792,1.056
913,1011,D,1,0,19,549.047,0.931
913,1011,D,2,0,20,311.82,0.931
913,1011,D,2,0,21,358.263,0.931
913,1011,D,2,0,22,442.17,0.931
913,1011,D,2,0,23,374.569,0.931
913,1011,D,1,0,24,452.154,0.931
913,1011,D,1,0,25,603.248,0.931
913,1011,D,2,0,26,470.888,0.931
913,1011,D,2,0,27,488.819,0.931
913,1011,D,2,0,28,567.846,0.931
913,1011,D,2,0,29,532.454,0.931
913,1011,D,1,0,30,464.479,0.931
913,1011,D,1,0,31,370.26,1.069
913,1011,D,1,0,32,270.062,1.069
913,1011,D,1,0,33,370.731,1.069
913,1011,D,1,0,34,544.513,1.069
913,1011,D,1,0,35,447.385,1.069
913,1111,B,1,1,31,395.184,0.549
913,1111,B,1,1,32,549.265,0.549
913,1111,B,1,1,33,587.993,0.549
913,1111,B,1,1,34,552.945,0.549
913,1111,B,1,1,35,578.156,0.549
913,1111,B,1,1,36,652.93,0.549
913,911,G,2,1,10,492.159,1.25
913,911,G,2,1,11,329.624,1.25
913,911,G,1,1,12,423.496,1.25
913,911,G,1,1,7,409.791,1.25
913,911,G,2,1,8,417.9,1.25
913,911,G,2,1,9,389.393,1.25
913,1011,E,1,1,1,363.787,0.875
913,1011,E,1,1,2,532.39,0.875
913,1011,E,1,1,3,302.431,0.875
913,1011,E,1,1,4,348.68,0.875
913,1011,E,1,1,5,472.212,0.875
913,1011,E,1,1,6,512.784,0.875
913,1011,E,2,1,10,400.531,0.875
913,1011,E,2,1,11,476.419,0.875
913,1011,E,1,1,12,458.067,0.875
913,1011,E,1,1,7,316.958,0.875
913,1011,E,2,1,8,580.502,0.875
913,1011,E,2,1,9,390.038,0.875
913,1011,E,1,1,13,458.007,0.681
913,1011,E,1,1,14,422.692,0.681
913,1011,E,2,1,15,443.207,0.681
913,1011,E,2,1,16,407.85,0.681
913,1011,E,2,1,17,507.029,0.681
913,1011,E,1,1,18,597.389,0.681
235,1211,A,2,0,11,361.945,1.194
235,1111,C,1,0,1,592.293,0.826
235,1111,C,1,0,2,61.4617,0.826
235,1111,C,1,0,3,541.207,0.826
235,1111,C,1,0,4,296.132,0.826
235,1111,C,1,0,5,413.399,0.826
235,1111,C,1,0,6,22.9301,0.826
235,1011,E,1,0,19,472.198,1.097
235,1011,E,2,0,20,455.23,1.097
235,1011,E,2,0,21,654.42,1.097
235,1011,E,2,0,22,647.426,1.097
235,1011,E,2,0,23,346.017,1.097
235,1011,E,1,0,24,425.616,1.097
235,1111,C,2,0,10,558.275,1.104
235,1111,C,2,0,11,605.882,1.104
235,1111,C,1,0,12,596.785,1.104
235,1111,C,1,0,7,512.544,1.104
235,1111,C,2,0,8,396.131,1.104
235,1111,C,2,0,9,424.053,1.104
235,1011,E,1,0,25,436.721,1.517
235,1011,E,2,0,26,617.002,1.517
235,1011,E,2,0,27,548.722,1.517
235,1011,E,2,0,28,158.174,1.517
235,1011,E,2,0,29,337.514,1.517
235,1111,C,1,0,13,450.353,1.049
235,1111,C,1,0,14,370.807,1.049
235,1111,C,2,0,15,438.988,1.049
235,1111,C,2,0,16,668.038,1.049
235,1111,C,2,0,17,445.705,1.049
235,1111,C,1,0,18,372.539,1.049
235,1211,A,1,1,4,226.759,0.611
235,1211,A,1,1,5,422.921,0.611
235,1211,A,1,1,6,263.904,0.611
235,1011,E,1,1,31,537.852,0.569
235,1011,E,1,1,32,250.85,0.569
235,1011,E,1,1,33,613.459,0.569
235,1011,E,1,1,34,166.353,0.569
235,1011,E,1,1,35,534.967,0.569
235,1011,E,1,1,36,137.808,0.569
235,911,G,1,1,13,153.651,0.767
235,911,G,1,1,14,409.728,0.767
235,911,G,2,1,15,461.053,0.767
235,911,G,2,1,16,432.135,0.767
235,911,G,2,1,17,371.592,0.767
235,1111,C,1,1,19,142.607,0.549
235,1111,C,2,1,20,499.589,0.549
235,1111,C,2,1,21,390.045,0.549
235,1111,C,2,1,22,526.618,0.549
235,1111,C,2,1,23,680.234,0.549
235,1111,C,1,1,24,336.315,0.549
235,1111,C,1,1,25,269.783,0.771
235,1111,C,2,1,26,438.55,0.771
235,1111,C,2,1,27,706.22,0.771
235,1111,C,2,1,28,297.983,0.771
235,1111,C,2,1,29,22.0655,0.771
235,1111,C,1,1,30,506.73,0.771
235,1111,C,1,1,31,521.225,0.615
235,1111,C,1,1,32,352.693,0.615
235,1111,C,1,1,33,288.128,0.615
235,1111,C,1,1,34,569.134,0.615
380,2610,E,1,0,13,39.2454,0.893
380,2610,E,1,0,14,68.0076,0.893
380,2610,E,2,0,15,443.416,0.893
380,2610,E,2,0,16,356.007,0.893
380,2610,E,2,0,17,498.072,0.893
380,2610,E,1,0,18,513.511,0.893
380,2610,E,2,0,8,458.152,0.893
380,2710,E,2,0,10,379.097,0.931
380,2710,E,2,0,11,530.951,0.931
380,2710,E,1,0,12,451.002,0.931
380,2710,E,1,0,7,273.499,0.931
380,2710,E,2,0,8,481.826,0.931
380,2710,E,2,0,9,448.177,0.931
380,2710,E,1,0,13,552.224,1.014
380,2710,E,2,0,15,485.264,1.014
380,2710,E,2,0,16,460.204,1.014
380,2710,E,2,0,17,521.483,1.014
380,2710,E,1,0,19,560.211,0.986
380,2710,E,2,0,20,364.709,0.986
380,2710,E,2,0,21,527.532,0.986
380,2710,E,2,0,22,512.719,0.986
380,2710,E,2,0,23,34.1606,0.986
380,2710,E,1,0,24,351.321,0.986
380,2710,E,1,0,14,551.709,0.698
380,2710,E,1,0,18,463.111,0.698
380,2710,E,1,0,25,427.285,0.698
380,2710,E,2,0,26,437.109,0.698
380,2710,E,2,0,27,503.122,0.698
380,2710,E,2,0,28,435.274,0.698
380,2710,E,2,0,29,382.471,0.698
380,2710,E,1,0,30,467.731,0.698
380,2710,E,1,1,31,485.457,0.236
380,2710,E,1,1,32,556.901,0.236
380,2710,E,1,1,34,530.518,0.236
380,2710,E,1,1,35,192.075,0.236
380,2710,E,1,1,36,448.149,0.236
380,2610,E,1,1,19,393.759,0.369
380,2610,E,2,1,20,192.638,0.369
380,2610,E,2,1,21,384.364,0.369
380,2610,E,2,1,22,449.449,0.369
380,2610,E,2,1,23,409.06,0.369
