Block,Day,Assay,Chamber,Line,Subject,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,SUM,no_move,move,orient_female,approach,wing,genital_lick,attempt_cop,copulate,sum_court,sum_copulate
4,44,3,1,802,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,1,0,0,1,28,29,29
4,45,4,6,802,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
4,46,3,4,802,7,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,1,0,0,0,0,1,28,29,29
4,42,1,10,804,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
4,48,2,1,805,7,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,215,2,1,0,1,0,0,1,25,26,26
4,46,3,3,805,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,237,0,0,0,0,0,1,1,28,30,29
4,42,1,8,808,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,220,2,0,1,0,0,0,1,26,27,27
4,44,2,4,808,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
4,47,2,3,810,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
4,45,1,1,812,6,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,1,0,0,1,28,29,29
1,10,3,8,820,9,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
4,45,2,9,832,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,1,2,196,4,2,0,0,1,0,1,22,24,23
1,12,1,9,852,12,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,2,2,1,2,1,167,6,5,0,0,0,0,1,18,19,19
1,9,4,5,852,9,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,3,2,6,2,2,2,2,2,186,1,6,1,0,1,1,1,19,22,20
4,40,2,8,855,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,234,0,0,1,0,0,0,1,28,29,29
1,7,2,4,859,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,1,1,219,2,0,0,0,2,0,1,25,28,26
1,2,1,8,859,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,1,0,0,0,0,1,28,29,29
1,10,1,2,859,9,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,1,0,0,0,0,0,1,28,29,29
5,49,2,3,882,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,226,1,1,0,0,0,0,1,27,28,28
5,50,3,8,882,7,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,232,0,0,0,1,1,0,1,27,29,28
5,50,1,1,882,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,235,0,0,0,0,1,0,2,27,30,29
5,49,1,7,882,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,1,0,0,0,0,1,28,29,29
5,49,2,8,884,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,2,201,3,2,1,0,0,0,1,23,24,24
5,50,2,10,884,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,214,2,1,1,0,0,0,1,25,26,26
5,50,3,5,884,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,2,2,5,2,2,5,7,2,177,2,6,1,0,2,0,2,17,21,19
5,49,4,6,887,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,227,1,0,1,0,0,0,1,27,28,28
5,50,1,2,887,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,3,1,1,1,1,1,1,1,155,10,1,1,0,1,0,1,16,18,17
5,50,2,8,887,6,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,2,2,1,1,1,195,3,2,1,0,2,0,1,21,24,22
5,49,4,3,890,4,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,226,1,1,0,0,0,0,1,27,28,28
5,50,3,10,890,7,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,213,3,0,1,0,0,0,1,25,26,26
5,49,3,4,890,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,3,1,5,204,3,1,1,0,1,0,1,23,25,24
5,49,2,1,892,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,1,1,219,2,0,0,0,2,0,1,25,28,26
5,49,1,8,892,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,1,0,0,0,0,1,28,29,29
5,50,3,4,897,7,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,226,1,1,0,0,0,0,1,27,28,28
5,49,4,1,897,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,1,0,0,0,0,1,28,29,29
5,49,1,5,907,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,236,0,0,0,0,1,0,1,28,30,29
5,49,2,2,907,3,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,237,0,0,0,0,0,1,1,28,30,29
5,49,1,1,908,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,1,2,1,1,2,1,1,2,3,1,1,128,11,4,2,0,0,0,1,12,13,13
5,50,4,8,908,8,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,1,201,4,1,0,1,0,0,1,23,24,24
5,49,2,4,908,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,213,2,2,0,0,0,0,1,25,26,26
5,49,1,6,911,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,229,1,0,0,0,1,0,1,27,29,28
5,49,1,4,911,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,237,0,0,0,0,0,1,1,28,30,29
2,23,2,8,26,8,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,0,2,1,27,30,28
2,22,2,5,28,7,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,0,2,1,27,30,28
2,28,4,8,38,10,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,1,0,0,0,1,1,27,29,28
2,25,1,7,40,8,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
2,20,3,8,42,5,3,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,1,0,0,0,2,27,29,29
2,25,2,10,49,10,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,5,6,6,2,2,2,194,2,4,0,0,1,2,1,20,24,21
2,16,2,2,49,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,5,203,3,2,0,0,1,0,1,23,25,24
2,17,4,1,49,3,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
2,28,2,3,49,11,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
2,22,1,7,59,7,6,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,2,2,1,1,185,4,4,0,0,0,1,1,20,22,21
2,15,2,5,59,1,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,3,219,1,0,2,0,1,0,1,25,27,26
2,23,3,8,69,8,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,1,224,1,0,0,0,2,1,1,25,29,26
2,17,3,6,73,3,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,213,2,2,0,0,0,0,1,25,26,26
2,16,4,3,85,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,205,4,1,0,0,0,0,1,24,25,25
2,17,4,3,85,3,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,207,2,3,0,0,0,0,1,24,25,25
2,22,2,1,85,7,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,26,1,9,88,11,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,0,2,1,27,30,28
2,17,1,10,101,2,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
2,20,3,7,101,5,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
2,22,1,3,105,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,220,1,1,0,0,2,0,1,25,28,26
2,17,2,1,109,2,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,1,0,0,0,1,0,1,27,29,28
2,26,3,4,129,10,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,2,1,203,3,1,0,0,3,0,1,22,26,23
2,15,4,2,129,1,5,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,1,0,0,0,1,0,1,27,29,28
2,28,2,7,129,11,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,21,4,2,136,6,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,26,1,4,136,10,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,1,1,0,0,0,0,1,27,28,28
2,25,4,8,138,8,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,26,2,9,142,11,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,224,1,0,1,0,1,0,1,26,28,27
2,16,3,4,142,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,24,2,8,142,9,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
2,22,3,4,153,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,5,2,206,0,5,0,0,1,0,1,23,25,24
2,28,1,8,153,10,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,213,1,2,0,1,1,0,1,24,26,25
2,16,2,8,161,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,200,4,1,1,0,0,0,1,23,24,24
2,17,2,10,176,3,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
2,22,2,4,176,6,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,1,0,2,27,30,29
2,28,3,5,176,11,2,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,2,0,0,27,29,27
2,23,2,6,181,7,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,6,5,4,200,3,1,0,1,2,1,1,21,25,22
2,18,1,6,195,3,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
1,4,1,8,208,3,3,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,223,1,0,1,1,0,0,1,26,27,27
1,11,3,1,208,10,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,1,1,0,0,0,0,1,27,28,28
2,26,3,10,227,12,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,2,5,2,2,1,178,2,6,1,0,2,0,1,18,21,19
2,28,3,8,228,12,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,1,1,1,1,1,1,1,162,8,3,0,0,1,0,1,17,19,18
2,15,4,1,228,1,4,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,234,0,0,0,1,0,0,2,27,29,29
2,25,1,4,228,10,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
2,20,1,2,229,6,2,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,1,0,0,0,0,2,27,29,29
2,23,4,1,229,9,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
3,35,1,1,235,6,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,6,3,214,1,1,2,0,0,1,1,24,26,25
3,29,1,5,237,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
3,30,3,7,237,3,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
3,27,3,8,239,1,1,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,2,0,0,0,0,0,1,27,28,28
3,37,3,7,239,9,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,39,4,6,239,11,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
3,27,2,6,280,1,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,2,2,2,5,172,4,6,0,0,1,0,1,18,20,19
3,33,1,9,287,4,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,213,3,0,1,0,0,0,1,25,26,26
1,14,4,8,303,14,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
1,10,3,10,306,10,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,1,1,1,1,3,2,2,2,173,4,5,1,0,1,0,1,18,20,19
1,12,1,4,307,10,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,222,2,0,0,0,1,0,1,26,28,27
1,11,4,5,307,9,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,1,0,2,27,30,29
3,37,2,2,309,10,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
1,11,2,9,313,10,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,10,2,6,315,10,4,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,1,0,1,1,27,29,28
1,12,3,5,315,12,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,13,3,9,315,13,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,47,4,1,317,9,2,5,7,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,113,15,3,0,0,1,0,1,10,12,11
3,30,4,6,317,1,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
4,42,4,10,317,4,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
4,46,3,6,317,7,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,1,1,0,0,0,0,1,27,28,28
3,34,4,9,318,7,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,6,214,2,1,0,0,1,1,1,24,27,25
3,32,4,6,321,5,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,6,3,9,324,6,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
1,9,1,3,324,9,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,0,2,0,0,1,27,28,28
1,12,1,10,324,11,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,1,0,0,0,1,0,1,27,29,28
3,32,4,2,325,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
3,37,1,10,325,9,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
3,36,3,3,338,7,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,1,0,0,0,1,0,1,27,29,28
3,30,2,1,350,3,4,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,1,0,0,1,0,0,1,27,28,28
3,37,3,1,350,8,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
3,39,3,3,350,10,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
4,44,4,10,352,15,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,205,3,1,0,1,1,0,1,23,25,24
3,36,3,4,352,8,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,27,3,4,356,1,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
3,34,4,10,357,17,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,203,3,2,0,0,1,0,1,23,25,24
1,14,1,2,358,12,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,224,1,0,1,0,1,0,1,26,28,27
4,47,2,10,359,11,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,0,0,1,1,0,1,27,29,28
1,14,2,3,360,12,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,213,2,2,0,0,0,0,1,25,26,26
1,13,1,3,362,13,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,196,5,0,0,2,0,0,1,22,23,23
1,9,4,4,362,9,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
1,6,4,7,365,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,2,1,2,1,5,1,1,2,2,133,10,5,0,0,2,0,1,12,15,13
3,39,1,5,370,10,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
3,31,1,3,371,4,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,5,212,2,0,0,1,3,0,1,23,27,24
3,36,1,3,371,9,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
3,34,4,6,373,6,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,27,3,5,374,1,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
1,5,4,5,375,5,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,1,1,1,185,6,2,0,0,0,0,1,21,22,22
1,6,1,4,375,6,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,3,210,2,1,1,1,0,0,1,24,25,25
3,32,2,5,377,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,1,2,2,1,1,1,1,1,146,9,5,0,0,0,0,1,15,16,16
1,2,1,5,380,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
1,10,1,5,380,10,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,0,2,0,0,1,27,28,28
1,13,2,1,380,13,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
3,39,2,6,381,12,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,208,1,4,0,0,0,0,1,24,25,25
3,29,4,1,383,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
3,27,4,10,386,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,30,2,6,386,3,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,32,4,9,386,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,36,4,2,386,9,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,1,0,0,0,1,1,27,29,28
