line,Sex,Lifespan_hrs
RAL-730,Female,210.041667
RAL-361,Male,136.125
RAL-361,Male,148.766667
RAL-361,Male,160.841667
RAL-361,Male,160.841667
RAL-361,Male,186.383333
RAL-361,Male,186.383333
RAL-361,Male,198.35
RAL-361,Male,198.35
RAL-361,Male,198.35
RAL-361,Male,210
RAL-730,Male,136.141667
RAL-730,Male,136.141667
RAL-730,Male,136.141667
RAL-730,Male,136.141667
RAL-730,Male,136.141667
RAL-730,Male,136.141667
RAL-730,Male,148.566667
RAL-730,Male,173.725
RAL-730,Male,186.233333
RAL-730,Male,186.233333
RAL-822,Female,125.775
RAL-822,Female,136.766667
RAL-822,Female,148.391667
RAL-822,Female,148.391667
RAL-822,Female,148.391667
RAL-822,Female,161.266667
RAL-822,Female,161.266667
RAL-822,Female,173.641667
RAL-822,Female,173.641667
RAL-822,Female,185.625
RAL-491,Male,148.175
RAL-491,Male,161.05
RAL-491,Male,161.05
RAL-491,Male,161.05
RAL-491,Male,173.433333
RAL-491,Male,173.433333
RAL-491,Male,185.416667
RAL-491,Male,185.416667
RAL-491,Male,185.416667
RAL-805,Female,100.783333
RAL-805,Female,160.808333
RAL-805,Female,160.808333
RAL-805,Female,173.691667
RAL-805,Female,173.691667
RAL-805,Female,173.691667
RAL-805,Female,186.208333
RAL-805,Female,186.208333
RAL-805,Female,210
RAL-805,Female,210
RAL-373,Male,88.2333333
RAL-373,Male,100.733333
RAL-373,Male,123.383333
RAL-373,Male,136.133333
RAL-373,Male,136.133333
RAL-373,Male,148.6
RAL-373,Male,160.883333
RAL-373,Male,160.883333
RAL-373,Male,173.758333
RAL-373,Male,186.241667
RAL-176,Male,90.4083333
RAL-176,Male,125.741667
RAL-176,Male,125.741667
RAL-176,Male,125.741667
RAL-176,Male,125.741667
RAL-176,Male,136.833333
RAL-176,Male,148.358333
RAL-176,Male,148.358333
RAL-176,Male,161.075
RAL-176,Male,161.075
RAL-530,Male,101.116667
RAL-530,Male,113.266667
RAL-530,Male,113.266667
RAL-530,Male,113.266667
RAL-530,Male,113.266667
RAL-530,Male,136.8
RAL-530,Male,136.8
RAL-530,Male,136.8
RAL-530,Male,136.8
RAL-884,Male,88.1916667
RAL-884,Male,88.1916667
RAL-884,Male,88.1916667
RAL-884,Male,88.1916667
RAL-884,Male,111.7
RAL-884,Male,111.7
RAL-884,Male,123.325
RAL-884,Male,123.325
RAL-884,Male,136.2
RAL-884,Male,148.591667
RAL-804,Female,76.025
RAL-804,Female,88.1833333
RAL-804,Female,100.866667
RAL-804,Female,111.916667
RAL-804,Female,111.916667
RAL-804,Female,135.941667
RAL-804,Female,148.5
RAL-804,Female,148.5
RAL-804,Female,160.566667
RAL-804,Female,160.566667
RAL-737,Female,185.758333
RAL-737,Female,198.616667
RAL-737,Female,198.616667
RAL-737,Female,211.041667
RAL-737,Female,211.041667
RAL-737,Female,211.041667
RAL-737,Female,211.041667
RAL-737,Female,223.116667
RAL-737,Female,223.116667
RAL-737,Female,234.833333
RAL-136,Male,135.608333
RAL-136,Male,135.608333
RAL-136,Male,135.608333
RAL-136,Male,135.608333
RAL-136,Male,147.258333
RAL-136,Male,147.258333
RAL-136,Male,147.258333
RAL-136,Male,147.258333
RAL-136,Male,160.1
RAL-136,Male,184.266667
RAL-28,Male,123.316667
RAL-28,Male,135.958333
RAL-28,Male,135.958333
RAL-28,Male,135.958333
RAL-28,Male,148.516667
RAL-28,Male,148.516667
RAL-28,Male,148.516667
RAL-28,Male,160.591667
RAL-28,Male,160.591667
RAL-28,Male,186.358333
RAL-362,Female,148.541667
RAL-362,Female,148.541667
RAL-362,Female,148.541667
RAL-362,Female,173.691667
RAL-362,Female,186.158333
RAL-362,Female,186.158333
RAL-362,Female,186.158333
RAL-362,Female,198.241667
RAL-362,Female,198.241667
RAL-362,Female,209.95
RAL-584,Female,185.416667
RAL-584,Female,185.416667
RAL-584,Female,185.416667
RAL-584,Female,185.416667
RAL-584,Female,198.5
RAL-584,Female,198.5
RAL-584,Female,211.2
RAL-584,Female,211.2
RAL-584,Female,211.2
RAL-584,Female,234.825
RAL-535,Male,90.2333333
RAL-535,Male,90.2333333
RAL-535,Male,90.2333333
RAL-535,Male,90.2333333
RAL-535,Male,113.233333
RAL-535,Male,113.233333
RAL-535,Male,113.233333
RAL-535,Male,136.766667
RAL-535,Male,136.766667
RAL-535,Male,136.766667
RAL-309,Female,124.475
RAL-309,Female,135.458333
RAL-309,Female,135.458333
RAL-309,Female,135.458333
RAL-309,Female,135.458333
RAL-309,Female,159.966667
RAL-309,Female,159.966667
RAL-309,Female,159.966667
RAL-309,Female,159.966667
RAL-309,Female,172.358333
RAL-177,Female,160.616667
RAL-177,Female,160.616667
RAL-177,Female,160.616667
RAL-177,Female,160.616667
RAL-177,Female,160.616667
RAL-177,Female,173.616667
RAL-177,Female,173.616667
RAL-177,Female,173.616667
RAL-177,Female,186.4
RAL-177,Female,186.4
RAL-189,Female,76.9833333
RAL-189,Female,88.8166667
RAL-189,Female,88.8166667
RAL-189,Female,99.7166667
RAL-189,Female,99.7166667
RAL-189,Female,99.7166667
RAL-189,Female,111.85
RAL-189,Female,124.408333
RAL-189,Female,184.275
RAL-584,Male,125.558333
RAL-584,Male,125.558333
RAL-584,Male,125.558333
RAL-584,Male,125.558333
RAL-584,Male,136.55
RAL-584,Male,148.175
RAL-584,Male,148.175
RAL-584,Male,148.175
RAL-584,Male,161.05
RAL-584,Male,161.05
RAL-392,Female,136.783333
RAL-392,Female,161.283333
RAL-392,Female,161.283333
RAL-392,Female,173.666667
RAL-392,Female,173.666667
RAL-392,Female,185.65
RAL-392,Female,185.65
RAL-392,Female,198.75
RAL-392,Female,198.75
RAL-392,Female,235.05
RAL-28,Female,123.2
RAL-28,Female,136.108333
RAL-28,Female,136.108333
RAL-28,Female,148.741667
RAL-28,Female,148.741667
RAL-28,Female,148.741667
RAL-28,Female,160.85
RAL-28,Female,160.85
RAL-28,Female,186.383333
RAL-28,Female,186.383333
RAL-59,Male,124.45
RAL-59,Male,124.45
RAL-59,Male,135.425
RAL-59,Male,147.05
RAL-59,Male,159.933333
RAL-59,Male,159.933333
RAL-59,Male,172.316667
RAL-59,Male,184.3
RAL-832,Male,90.1916667
RAL-832,Male,101.058333
RAL-832,Male,113.208333
RAL-832,Male,113.208333
RAL-832,Male,113.208333
RAL-832,Male,113.208333
RAL-832,Male,125.758333
RAL-832,Male,136.75
RAL-832,Male,136.75
RAL-832,Male,136.75
RAL-377,Female,88.2333333
RAL-377,Female,100.775
RAL-377,Female,111.575
RAL-377,Female,123.333333
RAL-377,Female,148.541667
RAL-377,Female,148.541667
RAL-377,Female,148.541667
RAL-377,Female,173.708333
RAL-377,Female,186.191667
RAL-377,Female,186.191667
RAL-352,Male,30.825
RAL-352,Male,30.825
RAL-352,Male,62.8666667
RAL-352,Male,62.8666667
RAL-352,Male,78.225
RAL-352,Male,78.225
RAL-352,Male,78.225
RAL-352,Male,100.908333
RAL-352,Male,113.058333
RAL-352,Male,113.058333
RAL-235,Male,136.616667
RAL-235,Male,148.116667
RAL-235,Male,160.833333
RAL-235,Male,160.833333
RAL-235,Male,173.408333
RAL-235,Male,173.408333
RAL-235,Male,173.408333
RAL-235,Male,173.408333
RAL-235,Male,185.625
RAL-235,Male,185.625
RAL-437,Male,124.475
RAL-437,Male,135.466667
RAL-437,Male,135.466667
RAL-437,Male,147.091667
RAL-437,Male,147.091667
RAL-437,Male,159.966667
RAL-437,Male,159.966667
RAL-437,Male,159.966667
RAL-437,Male,172.341667
RAL-437,Male,172.341667
RAL-790,Female,76.95
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,111.891667
RAL-790,Female,135.416667
RAL-861,Male,88.1583333
RAL-861,Male,100.691667
RAL-861,Male,100.691667
RAL-861,Male,111.55
RAL-861,Male,111.55
RAL-861,Male,111.55
RAL-861,Male,123.316667
RAL-861,Male,123.316667
RAL-861,Male,123.316667
RAL-861,Male,123.316667
RAL-392,Male,78.1083333
RAL-392,Male,113.008333
RAL-392,Male,125.533333
RAL-392,Male,136.616667
RAL-392,Male,148.141667
RAL-392,Male,148.141667
RAL-392,Male,148.141667
RAL-392,Male,160.85
RAL-392,Male,160.85
RAL-392,Male,173.35
RAL-158,Male,90.15
RAL-158,Male,90.15
RAL-158,Male,113.183333
RAL-158,Male,148.35
RAL-158,Male,148.35
RAL-158,Male,161.225
RAL-158,Male,173.616667
RAL-158,Male,173.616667
RAL-158,Male,173.616667
RAL-158,Male,185.591667
RAL-136,Female,184.3
RAL-136,Female,197.425
RAL-136,Female,197.425
RAL-136,Female,197.425
RAL-136,Female,210.091667
RAL-136,Female,210.091667
RAL-136,Female,210.091667
RAL-136,Female,222.058333
RAL-136,Female,256.716667
RAL-136,Female,256.716667
RAL-884,Female,123.325
RAL-884,Female,136.2
RAL-884,Female,148.583333
RAL-884,Female,160.558333
RAL-884,Female,160.558333
RAL-884,Female,160.558333
RAL-884,Female,160.558333
RAL-884,Female,160.558333
RAL-884,Female,160.558333
RAL-884,Female,173.691667
RAL-317,Female,173.675
RAL-317,Female,185.941667
RAL-317,Female,211.233333
RAL-317,Female,211.233333
RAL-317,Female,223.325
RAL-317,Female,223.325
RAL-317,Female,223.325
RAL-317,Female,223.325
RAL-317,Female,235.016667
RAL-317,Female,235.016667
RAL-235,Female,185.625
RAL-235,Female,185.625
RAL-235,Female,185.625
RAL-235,Female,198.566667
RAL-235,Female,198.566667
RAL-235,Female,198.566667
RAL-235,Female,211.175
RAL-235,Female,211.175
RAL-235,Female,211.175
RAL-235,Female,211.175
RAL-235,Female,211.175
RAL-309,Male,111.908333
RAL-309,Male,124.458333
RAL-309,Male,124.458333
RAL-309,Male,135.458333
RAL-309,Male,135.458333
RAL-309,Male,147.083333
RAL-309,Male,147.083333
RAL-309,Male,147.083333
RAL-309,Male,147.083333
RAL-309,Male,159.966667
RAL-409,Female,90.2416667
RAL-409,Female,113.05
RAL-409,Female,113.05
RAL-409,Female,113.05
RAL-409,Female,113.05
RAL-409,Female,125.575
RAL-409,Female,125.575
RAL-409,Female,125.575
RAL-409,Female,148.191667
RAL-409,Female,148.191667
RAL-28,Male,112
RAL-28,Male,135.491667
RAL-28,Male,135.491667
RAL-28,Male,135.491667
RAL-28,Male,147.041667
RAL-28,Male,147.041667
RAL-28,Male,172.35
RAL-28,Male,172.35
RAL-28,Male,184.333333
RAL-28,Male,184.333333
RAL-843,Male,111.916667
RAL-843,Male,135.475
RAL-843,Male,147.108333
RAL-843,Male,147.108333
RAL-843,Male,159.983333
RAL-843,Male,172.366667
RAL-843,Male,172.366667
RAL-843,Male,172.366667
RAL-843,Male,184.35
RAL-843,Male,197.375
RAL-892,Male,41.075
RAL-892,Male,113.083333
RAL-892,Male,125.633333
RAL-892,Male,136.625
RAL-892,Male,148.25
RAL-892,Male,148.25
RAL-892,Male,161.133333
RAL-892,Male,161.133333
RAL-748,Male,125.675
RAL-748,Male,136.675
RAL-748,Male,136.675
RAL-748,Male,136.675
RAL-748,Male,136.675
RAL-748,Male,136.675
RAL-748,Male,148.3
RAL-748,Male,148.3
RAL-748,Male,148.3
RAL-748,Male,173.566667
RAL-712,Female,109.016667
RAL-712,Female,109.016667
RAL-712,Female,122.316667
RAL-712,Female,134.308333
RAL-712,Female,134.308333
RAL-712,Female,134.308333
RAL-712,Female,134.308333
RAL-712,Female,134.308333
RAL-712,Female,134.308333
RAL-712,Female,157.583333
RAL-304,Male,109.033333
RAL-304,Male,122.333333
RAL-304,Male,122.333333
RAL-304,Male,122.333333
RAL-304,Male,122.333333
RAL-304,Male,122.333333
RAL-304,Male,134.333333
RAL-304,Male,134.333333
RAL-304,Male,134.333333
RAL-304,Male,145.466667
RAL-646,Male,37.4416667
RAL-646,Male,37.4416667
RAL-646,Male,85.7
RAL-646,Male,97.4083333
RAL-646,Male,97.4083333
RAL-646,Male,109.416667
RAL-646,Male,109.416667
RAL-646,Male,109.416667
RAL-646,Male,109.416667
RAL-646,Male,134.75
RAL-857,Male,85.6666667
RAL-857,Male,109.383333
RAL-857,Male,109.383333
RAL-857,Male,122.675
RAL-857,Male,122.675
RAL-857,Male,122.675
RAL-857,Male,134.7
RAL-857,Male,145.833333
RAL-857,Male,145.833333
RAL-857,Male,157.75
RAL-882,Female,134.325
RAL-882,Female,145.466667
RAL-882,Female,145.466667
RAL-882,Female,157.65
RAL-882,Female,157.65
RAL-882,Female,157.65
RAL-882,Female,157.65
RAL-882,Female,170.691667
RAL-882,Female,170.691667
RAL-882,Female,183.516667
RAL-304,Female,134.333333
RAL-304,Female,134.333333
RAL-304,Female,134.333333
RAL-304,Female,145.466667
RAL-304,Female,145.466667
RAL-304,Female,157.65
RAL-304,Female,157.65
RAL-304,Female,157.65
RAL-304,Female,170.691667
RAL-304,Female,170.691667
RAL-73,Female,85.5916667
RAL-73,Female,122.55
RAL-73,Female,122.55
RAL-73,Female,134.55
RAL-73,Female,134.55
RAL-73,Female,134.55
RAL-73,Female,145.691667
RAL-73,Female,157.875
RAL-73,Female,157.875
RAL-73,Female,170.916667
RAL-153,Female,109.033333
RAL-153,Female,109.033333
RAL-153,Female,134.316667
RAL-153,Female,134.316667
RAL-153,Female,134.316667
RAL-153,Female,134.316667
RAL-153,Female,145.466667
RAL-153,Female,145.466667
RAL-153,Female,157.625
RAL-304,Female,97.075
RAL-304,Female,134.325
RAL-304,Female,134.325
RAL-304,Female,134.325
RAL-304,Female,134.325
RAL-304,Female,145.466667
RAL-304,Female,157.675
RAL-304,Female,157.675
RAL-304,Female,157.675
RAL-304,Female,170.708333
RAL-707,Male,85.475
RAL-707,Male,85.475
RAL-707,Male,85.475
RAL-707,Male,97.175
RAL-707,Male,97.175
RAL-707,Male,97.175
RAL-707,Male,109.133333
RAL-707,Male,109.133333
RAL-707,Male,109.133333
RAL-707,Male,122.433333
RAL-320,Male,109.291667
RAL-320,Male,109.291667
RAL-320,Male,109.291667
RAL-320,Male,109.291667
RAL-320,Male,109.291667
RAL-320,Male,122.6
RAL-320,Male,122.6
RAL-320,Male,122.6
RAL-320,Male,134.591667
RAL-320,Male,134.591667
RAL-732,Male,73.3166667
RAL-732,Male,73.3166667
RAL-732,Male,85.3083333
RAL-732,Male,85.3083333
RAL-732,Male,85.3083333
RAL-732,Male,85.3083333
RAL-732,Male,96.9833333
RAL-732,Male,96.9833333
RAL-732,Male,134.258333
RAL-732,Male,134.258333
RAL-513,Male,73.4166667
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,97.0833333
RAL-513,Male,97.0833333
RAL-513,Male,109.05
RAL-513,Male,109.05
RAL-513,Male,109.05
RAL-714,Male,37.375
RAL-714,Male,97.1416667
RAL-714,Male,97.1416667
RAL-714,Male,109.108333
RAL-714,Male,109.108333
RAL-714,Male,109.108333
RAL-714,Male,109.108333
RAL-714,Male,109.108333
RAL-714,Male,134.4
RAL-714,Male,134.4
RAL-73,Male,109.25
RAL-73,Male,109.25
RAL-73,Male,109.25
RAL-73,Male,109.25
RAL-73,Male,109.25
RAL-73,Male,109.25
RAL-73,Male,122.558333
RAL-73,Male,122.558333
RAL-73,Male,134.55
RAL-73,Male,134.55
RAL-149,Male,37.2416667
RAL-149,Male,37.2416667
RAL-149,Male,73.3
RAL-149,Male,85.275
RAL-149,Male,85.275
RAL-149,Male,85.275
RAL-149,Male,85.275
RAL-149,Male,96.9583333
RAL-149,Male,108.941667
RAL-149,Male,108.941667
RAL-714,Female,134.375
RAL-714,Female,134.375
RAL-714,Female,134.375
RAL-714,Female,134.375
RAL-714,Female,134.375
RAL-714,Female,134.375
RAL-716,Male,42.15
RAL-716,Male,109.483333
RAL-716,Male,109.483333
RAL-716,Male,109.483333
RAL-716,Male,109.483333
RAL-716,Male,122.783333
RAL-716,Male,122.783333
RAL-716,Male,134.816667
RAL-716,Male,145.95
RAL-716,Male,157.858333
RAL-426,Female,96.9833333
RAL-426,Female,108.966667
RAL-426,Female,122.283333
RAL-426,Female,134.258333
RAL-426,Female,134.258333
RAL-426,Female,134.258333
RAL-426,Female,134.258333
RAL-426,Female,157.516667
RAL-426,Female,157.516667
RAL-426,Female,157.516667
RAL-138,Male,109.175
RAL-138,Male,109.175
RAL-138,Male,122.475
RAL-138,Male,134.475
RAL-138,Male,134.475
RAL-138,Male,145.608333
RAL-138,Male,145.608333
RAL-138,Male,157.775
RAL-138,Male,157.775
RAL-138,Male,170.825
RAL-855,Male,85.4333333
RAL-855,Male,85.4333333
RAL-855,Male,85.4333333
RAL-855,Male,85.4333333
RAL-855,Male,97.1166667
RAL-855,Male,109.091667
RAL-855,Male,109.091667
RAL-855,Male,109.091667
RAL-855,Male,109.091667
RAL-857,Male,97.225
RAL-857,Male,109.183333
RAL-857,Male,122.483333
RAL-857,Male,122.483333
RAL-857,Male,122.483333
RAL-857,Male,122.483333
RAL-857,Male,122.483333
RAL-857,Male,134.483333
RAL-857,Male,157.825
RAL-857,Male,170.858333
RAL-73,Male,85.7333333
RAL-73,Male,122.741667
RAL-73,Male,134.775
RAL-73,Male,134.775
RAL-73,Male,134.775
RAL-73,Male,134.775
RAL-73,Male,145.916667
RAL-73,Male,145.916667
RAL-73,Male,145.916667
RAL-73,Male,157.825
RAL-338,Male,85.325
RAL-338,Male,97.0083333
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,108.991667
RAL-338,Male,122.3
RAL-357,Female,109.066667
RAL-357,Female,122.375
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-357,Female,134.366667
RAL-855,Female,122.383333
RAL-855,Female,122.383333
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,145.525
RAL-855,Female,157.7
RAL-855,Female,157.7
RAL-138,Male,109.158333
RAL-138,Male,109.158333
RAL-138,Male,109.158333
RAL-138,Male,122.458333
RAL-138,Male,122.458333
RAL-138,Male,122.458333
RAL-138,Male,134.458333
RAL-138,Male,134.458333
RAL-138,Male,145.583333
RAL-138,Male,145.583333
RAL-716,Female,145.933333
RAL-716,Female,145.933333
RAL-716,Female,145.933333
RAL-716,Female,157.85
RAL-716,Female,157.85
RAL-716,Female,183.808333
RAL-716,Female,183.808333
RAL-716,Female,183.808333
RAL-716,Female,183.808333
RAL-716,Female,183.808333
RAL-857,Female,122.483333
RAL-857,Female,134.483333
RAL-857,Female,145.616667
RAL-857,Female,145.616667
RAL-857,Female,145.616667
RAL-857,Female,145.616667
RAL-857,Female,163.441667
RAL-857,Female,163.441667
RAL-857,Female,163.441667
RAL-338,Female,122.308333
RAL-338,Female,145.433333
RAL-338,Female,157.591667
RAL-338,Female,157.591667
RAL-338,Female,157.591667
RAL-338,Female,170.633333
RAL-338,Female,170.633333
RAL-338,Female,170.633333
RAL-338,Female,170.633333
RAL-338,Female,194.216667
RAL-714,Male,109.083333
RAL-714,Male,109.083333
RAL-714,Male,109.083333
RAL-714,Male,109.083333
RAL-714,Male,109.083333
RAL-714,Male,134.383333
RAL-714,Male,134.383333
RAL-714,Male,134.383333
RAL-714,Male,145.516667
RAL-714,Male,145.516667
RAL-73,Female,134.766667
RAL-73,Female,134.766667
RAL-73,Female,134.766667
RAL-73,Female,134.766667
RAL-73,Female,145.9
RAL-73,Female,145.9
RAL-73,Female,145.9
RAL-73,Female,145.9
RAL-73,Female,157.816667
RAL-73,Female,170.841667
RAL-304,Male,109.041667
RAL-304,Male,109.041667
RAL-304,Male,109.041667
RAL-304,Male,109.041667
RAL-304,Male,109.041667
RAL-304,Male,122.341667
RAL-304,Male,134.333333
RAL-304,Male,157.633333
RAL-304,Male,157.633333
RAL-304,Male,157.633333
RAL-365,Female,122.291667
RAL-365,Female,122.291667
RAL-365,Female,122.291667
RAL-365,Female,122.291667
RAL-365,Female,122.291667
RAL-365,Female,134.275
RAL-365,Female,134.275
RAL-365,Female,145.416667
RAL-365,Female,145.416667
RAL-365,Female,157.55
RAL-707,Female,157.7
RAL-707,Female,157.7
RAL-707,Female,157.7
RAL-707,Female,170.733333
RAL-707,Female,183.65
RAL-707,Female,183.65
RAL-707,Female,183.65
RAL-707,Female,200.091667
RAL-707,Female,209.658333
RAL-707,Female,231.016667
RAL-716,Female,109.283333
RAL-716,Female,122.583333
RAL-716,Female,122.583333
RAL-716,Female,134.583333
RAL-716,Female,145.716667
RAL-716,Female,163.541667
RAL-716,Female,163.541667
RAL-716,Female,163.541667
RAL-716,Female,183.8
RAL-716,Female,194.508333
RAL-153,Male,73.3833333
RAL-153,Male,85.3583333
RAL-153,Male,85.3583333
RAL-153,Male,85.3583333
RAL-153,Male,85.3583333
RAL-153,Male,97.05
RAL-153,Male,109.016667
RAL-153,Male,122.316667
RAL-153,Male,134.316667
RAL-153,Male,134.316667
RAL-149,Female,96.9666667
RAL-149,Female,108.941667
RAL-149,Female,122.25
RAL-149,Female,122.25
RAL-149,Female,122.25
RAL-149,Female,134.241667
RAL-149,Female,145.383333
RAL-149,Female,145.383333
RAL-149,Female,145.383333
RAL-149,Female,145.383333
RAL-109,Female,109.091667
RAL-109,Female,122.4
RAL-109,Female,134.4
RAL-109,Female,134.4
RAL-109,Female,134.4
RAL-109,Female,134.4
RAL-109,Female,134.4
RAL-109,Female,157.741667
RAL-109,Female,157.741667
RAL-109,Female,183.6
RAL-301,Female,157.8
RAL-301,Female,157.8
RAL-301,Female,157.8
RAL-301,Female,170.825
RAL-301,Female,170.825
RAL-301,Female,183.758333
RAL-301,Female,183.758333
RAL-301,Female,183.758333
RAL-301,Female,200.216667
RAL-301,Female,209.775
RAL-882,Male,85.3666667
RAL-882,Male,85.3666667
RAL-882,Male,97.05
RAL-882,Male,97.05
RAL-882,Male,109.033333
RAL-882,Male,109.033333
RAL-882,Male,109.033333
RAL-882,Male,109.033333
RAL-882,Male,122.341667
RAL-882,Male,134.325
RAL-379,Male,108.941667
RAL-379,Male,108.941667
RAL-379,Male,108.941667
RAL-379,Male,108.941667
RAL-379,Male,122.258333
RAL-379,Male,122.258333
RAL-379,Male,122.258333
RAL-379,Male,122.258333
RAL-379,Male,134.241667
RAL-379,Male,265.075
RAL-855,Female,122.391667
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,134.383333
RAL-855,Female,145.516667
RAL-855,Female,145.516667
RAL-855,Female,145.516667
RAL-855,Female,145.516667
RAL-855,Female,145.516667
RAL-855,Female,170.741667
RAL-42,Male,73.4833333
RAL-42,Male,73.4833333
RAL-42,Male,73.4833333
RAL-42,Male,85.4583333
RAL-42,Male,85.4583333
RAL-42,Male,85.4583333
RAL-42,Male,85.4583333
RAL-42,Male,97.1583333
RAL-42,Male,97.1583333
RAL-42,Male,109.116667
RAL-716,Male,97.325
RAL-716,Male,97.325
RAL-716,Male,109.275
RAL-716,Male,109.275
RAL-716,Male,122.575
RAL-716,Male,122.575
RAL-716,Male,134.575
RAL-716,Male,134.575
RAL-716,Male,145.708333
RAL-716,Male,145.708333
RAL-85,Male,73.3666667
RAL-85,Male,85.35
RAL-85,Male,85.35
RAL-85,Male,85.35
RAL-85,Male,97.0333333
RAL-85,Male,97.0333333
RAL-85,Male,109.016667
RAL-85,Male,122.325
RAL-85,Male,134.308333
RAL-812,Male,122.233333
RAL-812,Male,122.233333
RAL-812,Male,122.233333
RAL-812,Male,134.216667
RAL-812,Male,134.216667
RAL-812,Male,134.216667
RAL-812,Male,134.216667
RAL-812,Male,157.491667
RAL-812,Male,157.491667
RAL-812,Male,183.408333
RAL-855,Male,73.45
RAL-855,Male,85.425
RAL-855,Male,85.425
RAL-855,Male,85.425
RAL-855,Male,85.425
RAL-855,Male,85.425
RAL-855,Male,97.1083333
RAL-855,Male,109.091667
RAL-855,Male,109.091667
RAL-855,Male,134.383333
RAL-42,Female,85.6
RAL-42,Female,85.6
RAL-42,Female,97.3
RAL-42,Female,97.3
RAL-42,Female,97.3
RAL-42,Female,97.3
RAL-42,Female,109.316667
RAL-42,Female,139.216667
RAL-42,Female,139.216667
RAL-42,Female,157.691667
RAL-301,Male,97.4166667
RAL-301,Male,109.433333
RAL-301,Male,109.433333
RAL-301,Male,109.433333
RAL-301,Male,122.725
RAL-301,Male,134.758333
RAL-301,Male,134.758333
RAL-301,Male,134.758333
RAL-301,Male,134.758333
RAL-301,Male,134.758333
RAL-88,Female,108.983333
RAL-88,Female,122.283333
RAL-88,Female,122.283333
RAL-88,Female,122.283333
RAL-88,Female,134.283333
RAL-88,Female,134.283333
RAL-88,Female,134.283333
RAL-88,Female,134.283333
RAL-88,Female,145.425
RAL-88,Female,157.625
RAL-712,Male,37.3
RAL-712,Male,37.3
RAL-712,Male,37.3
RAL-712,Male,73.3666667
RAL-712,Male,85.35
RAL-712,Male,85.35
RAL-712,Male,85.35
RAL-712,Male,85.35
RAL-712,Male,109.016667
RAL-712,Male,109.016667
RAL-357,Male,73.4333333
RAL-357,Male,85.4166667
RAL-357,Male,85.4166667
RAL-357,Male,97.1
RAL-357,Male,109.075
RAL-357,Male,109.075
RAL-357,Male,109.075
RAL-357,Male,122.383333
RAL-357,Male,122.383333
RAL-357,Male,157.666667
RAL-646,Female,157.791667
RAL-646,Female,157.791667
RAL-646,Female,157.791667
RAL-646,Female,170.816667
RAL-646,Female,170.816667
RAL-646,Female,170.816667
RAL-646,Female,183.725
RAL-646,Female,183.725
RAL-646,Female,183.725
RAL-646,Female,183.725
RAL-801,Male,85.7416667
RAL-801,Male,85.7416667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,109.466667
RAL-801,Male,122.758333
RAL-365,Male,73.3416667
RAL-365,Male,73.3416667
RAL-365,Male,85.3166667
RAL-365,Male,85.3166667
RAL-365,Male,85.3166667
RAL-365,Male,85.3166667
RAL-365,Male,97
RAL-365,Male,97
RAL-365,Male,108.983333
RAL-365,Male,134.275
RAL-85,Female,85.35
RAL-85,Female,97.0333333
RAL-85,Female,109.016667
RAL-85,Female,109.016667
RAL-85,Female,109.016667
RAL-85,Female,122.325
RAL-85,Female,134.308333
RAL-85,Female,134.308333
RAL-85,Female,134.308333
RAL-85,Female,145.458333
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,85.3916667
RAL-513,Male,97.075
RAL-513,Male,97.075
RAL-513,Male,97.075
RAL-513,Male,109.041667
RAL-513,Male,109.041667
RAL-513,Male,122.358333
RAL-301,Female,134.766667
RAL-301,Female,134.766667
RAL-301,Female,145.9
RAL-301,Female,157.791667
RAL-301,Female,170.825
RAL-301,Female,170.825
RAL-301,Female,170.825
RAL-301,Female,170.825
RAL-301,Female,170.825
RAL-301,Female,183.75
RAL-426,Male,108.966667
RAL-426,Male,108.966667
RAL-426,Male,108.966667
RAL-426,Male,108.966667
RAL-426,Male,122.283333
RAL-426,Male,122.283333
RAL-426,Male,122.283333
RAL-426,Male,134.266667
RAL-426,Male,134.266667
RAL-426,Male,134.266667
RAL-907,Female,122.441667
RAL-907,Female,134.433333
RAL-907,Female,134.433333
RAL-907,Female,145.575
RAL-907,Female,145.575
RAL-907,Female,145.575
RAL-907,Female,145.575
RAL-907,Female,157.733333
