Line,Sex,T1_T2,Expt,Vial,Fly,Femur,Tibia,Tarsus,Total,pc_fe,pc_ti,pc_ta
line_892,F,T2,expt_45,vial_2,fly_2,98.2,110.3,120.4,328.9,29.85709942,33.53602919,36.60687139
line_892,F,T2,expt_45,vial_2,fly_1,98.9,108.4,121.5,328.8,30.07907543,32.96836983,36.95255475
line_892,F,T2,expt_45,vial_3,fly_3,100.7,109.7,118.7,329.1,30.59860225,33.33333333,36.06806442
line_892,F,T2,expt_45,vial_4,fly_2,97.6,110.4,121,329,29.6656535,33.556231,36.7781155
line_892,F,T2,expt_45,vial_1,fly_3,97.5,112.2,122.9,332.6,29.31449188,33.73421527,36.95129284
line_892,F,T2,expt_45,vial_1,fly_2,97.3,109.9,120.5,327.7,29.69179127,33.53677144,36.77143729
line_892,F,T2,expt_45,vial_4,fly_3,96.7,109.4,119.4,325.5,29.70814132,33.60983103,36.68202765
line_892,F,T2,expt_45,vial_2,fly_3,96.2,109.8,119.1,325.1,29.59089511,33.77422332,36.63488158
line_892,F,T2,expt_45,vial_3,fly_1,95.1,105.5,116.7,317.3,29.97163568,33.24929089,36.77907343
line_892,F,T2,expt_45,vial_3,fly_2,94.2,109.3,121,324.5,29.02927581,33.6825886,37.28813559
line_892,F,T2,expt_45,vial_1,fly_1,93.2,104.3,117.1,314.6,29.62492053,33.15321043,37.22186904
line_892,M,T2,expt_45,vial_1,fly_2,92,104.6,120.8,317.4,28.98550725,32.9552615,38.05923125
line_892,M,T2,expt_45,vial_1,fly_3,91.9,103.9,120.7,316.5,29.03633491,32.82780411,38.13586098
line_892,M,T2,expt_45,vial_4,fly_3,91.5,103.2,119.1,313.8,29.15869981,32.88718929,37.9541109
line_892,M,T2,expt_45,vial_3,fly_3,91.5,101.2,117.8,310.5,29.46859903,32.59259259,37.93880837
line_892,M,T2,expt_45,vial_2,fly_3,91.4,100.8,121.5,313.7,29.13611731,32.13261078,38.73127192
line_892,M,T2,expt_45,vial_4,fly_1,91.2,103.4,117.3,311.9,29.24014107,33.15165117,37.60820776
line_892,M,T2,expt_45,vial_4,fly_2,90.9,103.9,120.7,315.5,28.81141046,32.9318542,38.25673534
line_892,M,T2,expt_45,vial_3,fly_1,90.4,102.7,117.8,310.9,29.07687359,33.03312962,37.88999678
line_892,M,T2,expt_45,vial_2,fly_2,89.8,102.2,116.5,308.5,29.10858995,33.1280389,37.76337115
line_892,M,T2,expt_45,vial_2,fly_1,89.8,101.8,115.1,306.7,29.27942615,33.19204434,37.52852951
line_892,M,T2,expt_45,vial_3,fly_2,88.6,99.3,114.7,302.6,29.279577,32.81559815,37.90482485
line_892,M,T2,expt_45,vial_1,fly_1,88.5,102.1,115.6,306.2,28.90267799,33.34421946,37.75310255
line_892,F,T2,expt_45,vial_4,fly_1,85.9,90.8,91.2,267.9,32.06420306,33.89324375,34.04255319
line_894,F,T2,expt_45,vial_4,fly_1,101.1,114.7,120.4,336.2,30.07138608,34.11659726,35.81201666
line_894,F,T2,expt_45,vial_1,fly_3,102.1,114.9,118.3,335.3,30.45034298,34.26781986,35.28183716
line_894,F,T2,expt_45,vial_4,fly_2,103.4,116.8,121.7,341.9,30.24276104,34.16203568,35.59520328
line_894,F,T2,expt_45,vial_1,fly_2,100.6,113.9,122.5,337,29.85163205,33.79821959,36.35014837
line_894,F,T2,expt_45,vial_3,fly_1,100.1,112.6,117.2,329.9,30.34252804,34.13155502,35.52591695
line_894,F,T2,expt_45,vial_3,fly_2,99.9,113.3,119.7,332.9,30.00901172,34.03424452,35.95674377
line_894,F,T2,expt_45,vial_2,fly_2,99.9,113.3,118.2,331.4,30.14484007,34.18829209,35.66686783
line_894,F,T2,expt_45,vial_1,fly_1,99.3,113.4,118.5,331.2,29.98188406,34.23913044,35.77898551
line_894,F,T2,expt_45,vial_2,fly_3,99.1,113.7,118.8,331.6,29.8854041,34.28829916,35.82629674
line_894,F,T2,expt_45,vial_2,fly_1,97.4,109.5,118.3,325.2,29.95079951,33.67158672,36.37761378
line_894,F,T2,expt_45,vial_3,fly_3,96.8,111.2,120.6,328.6,29.45830797,33.84053561,36.70115642
line_894,M,T2,expt_45,vial_2,fly_3,94.8,107,121,322.8,29.36802974,33.14745973,37.48451053
line_894,F,T2,expt_45,vial_4,fly_3,94.6,108.1,114.9,317.6,29.78589421,34.03652393,36.17758186
line_894,M,T2,expt_45,vial_3,fly_3,94,107.1,121.9,323,29.10216718,33.15789474,37.73993808
line_894,M,T2,expt_45,vial_1,fly_3,93.9,107.1,119.1,320.1,29.33458294,33.45829428,37.20712277
line_894,M,T2,expt_45,vial_1,fly_2,93.9,108.8,118.1,320.8,29.27057357,33.91521197,36.81421446
line_894,M,T2,expt_45,vial_1,fly_1,93.2,106.5,119.6,319.3,29.18885061,33.35421234,37.45693705
line_894,M,T2,expt_45,vial_2,fly_1,93,106.1,119.4,318.5,29.19937206,33.31240188,37.48822606
line_894,M,T2,expt_45,vial_3,fly_1,92.8,106.5,118.1,317.4,29.23755514,33.55387524,37.20856963
line_894,M,T2,expt_45,vial_4,fly_1,92.7,105.1,118.4,316.2,29.31688805,33.23845667,37.44465528
line_894,M,T2,expt_45,vial_2,fly_2,92.3,106,122.7,321,28.75389408,33.02180685,38.22429907
line_894,M,T2,expt_45,vial_3,fly_2,91.6,104.5,117.3,313.4,29.22782387,33.34396937,37.42820677
line_894,M,T2,expt_45,vial_4,fly_2,91,103.7,119.9,314.6,28.92561984,32.96249205,38.11188811
line_894,M,T2,expt_45,vial_4,fly_3,86.1,98,111.9,296,29.08783784,33.10810811,37.80405405
line_91,F,T2,expt_55,vial_1,fly_2,93.8,101.9,117.5,313.2,29.94891443,32.53512133,37.51596424
line_91,F,T2,expt_55,vial_3,fly_1,93.9,100.7,117.4,312,30.09615385,32.27564103,37.62820513
line_91,F,T2,expt_55,vial_4,fly_3,94.1,104.3,119.6,318,29.59119497,32.79874214,37.61006289
line_91,F,T2,expt_55,vial_4,fly_2,93.6,103.4,120.6,317.6,29.47103275,32.55667506,37.97229219
line_91,F,T2,expt_55,vial_2,fly_1,93.2,101.7,113.3,308.2,30.24010383,32.99805321,36.76184296
line_91,F,T2,expt_55,vial_3,fly_3,92.8,106.8,118.3,317.9,29.19156968,33.59547027,37.21296005
line_91,F,T2,expt_55,vial_2,fly_3,92.5,102,119.4,313.9,29.46798343,32.49442498,38.03759159
line_91,F,T2,expt_55,vial_3,fly_2,92.3,100.4,116.8,309.5,29.82229402,32.43941842,37.73828756
line_91,F,T2,expt_55,vial_2,fly_2,92.3,101.5,115.9,309.7,29.8030352,32.77365192,37.42331288
line_91,F,T2,expt_55,vial_4,fly_1,91.9,104,119.3,315.2,29.15609137,32.99492386,37.84898477
line_91,F,T2,expt_55,vial_1,fly_1,89.2,96.8,112.2,298.2,29.9128102,32.46143528,37.62575453
line_91,M,T2,expt_55,vial_4,fly_3,88.2,98.6,119.7,306.5,28.77650897,32.16965742,39.05383361
line_91,M,T2,expt_55,vial_4,fly_2,88.1,97.3,118.2,303.6,29.01844532,32.04874835,38.93280632
line_91,M,T2,expt_55,vial_3,fly_1,87.7,98.4,117,303.1,28.9343451,32.46453316,38.60112174
line_91,M,T2,expt_55,vial_3,fly_3,87.6,96.7,117.7,302,29.00662252,32.01986755,38.97350993
line_91,M,T2,expt_55,vial_2,fly_2,86.7,95,114.8,296.5,29.24114671,32.04047218,38.71838111
line_91,M,T2,expt_55,vial_1,fly_1,85.8,96,115.3,297.1,28.87916526,32.31235274,38.80848199
line_91,F,T2,expt_55,vial_1,fly_3,85.7,94.7,110.1,290.5,29.50086059,32.5989673,37.90017212
line_91,M,T2,expt_55,vial_3,fly_2,84.7,95,113.5,293.2,28.88813097,32.40109141,38.71077763
line_91,M,T2,expt_55,vial_4,fly_1,83.7,94.3,113.8,291.8,28.68403016,32.31665524,38.9993146
line_91,M,T2,expt_55,vial_2,fly_3,83.4,93.1,114.2,290.7,28.68937049,32.02614379,39.28448572
line_91,M,T2,expt_55,vial_2,fly_1,83.3,94.7,109.2,287.2,29.00417827,32.9735376,38.02228412
line_91,M,T2,expt_55,vial_1,fly_3,81.8,89.7,107.4,278.9,29.32950879,32.16206526,38.50842596
line_91,M,T2,expt_55,vial_1,fly_2,81.5,89.8,112.8,284.1,28.68708201,31.60858853,39.70432946
line_93,F,T2,expt_55,vial_1,fly_2,103.5,117.2,124,344.7,30.02610966,34.00058022,35.97331013
line_93,F,T2,expt_55,vial_1,fly_1,104.5,118,129.4,351.9,29.69593635,33.53225348,36.77181017
line_93,F,T2,expt_55,vial_1,fly_3,105.2,118,126.2,349.4,30.10875787,33.77218088,36.11906125
line_93,F,T2,expt_55,vial_2,fly_2,100.9,111.5,124.4,336.8,29.9584323,33.10570071,36.93586698
line_93,F,T2,expt_55,vial_4,fly_1,100.7,111.4,127.2,339.3,29.67875037,32.8323018,37.48894783
line_93,M,T2,expt_55,vial_4,fly_2,100.6,109.6,121.3,331.5,30.34690799,33.06184012,36.59125189
line_93,F,T2,expt_55,vial_4,fly_3,100.4,111.5,123.6,335.5,29.92548435,33.23397914,36.84053651
line_93,F,T2,expt_55,vial_3,fly_1,99.9,111,123,333.9,29.91913747,33.24348607,36.83737646
line_93,M,T2,expt_55,vial_2,fly_1,99.9,109.2,122,331.1,30.17215343,32.98097252,36.84687406
line_93,M,T2,expt_55,vial_4,fly_3,99.7,113.1,128.2,341,29.23753666,33.16715543,37.59530792
line_93,F,T2,expt_55,vial_2,fly_1,99.4,110.1,120.7,330.2,30.1029679,33.34342823,36.55360388
line_93,F,T2,expt_55,vial_4,fly_2,99.2,108.2,120.3,327.7,30.27158987,33.01800427,36.71040586
line_93,F,T2,expt_55,vial_3,fly_2,99.2,108.8,123.2,331.2,29.95169082,32.85024155,37.19806763
line_93,F,T2,expt_55,vial_2,fly_3,98.6,112.5,123.3,334.4,29.48564593,33.6423445,36.87200957
line_93,M,T2,expt_55,vial_1,fly_3,98.5,109.6,123.4,331.5,29.71342383,33.06184012,37.22473605
line_93,M,T2,expt_55,vial_1,fly_1,97.7,108.3,124,330,29.60606061,32.81818182,37.57575758
line_93,M,T2,expt_55,vial_1,fly_2,97.5,108.2,124.8,330.5,29.50075643,32.73827534,37.76096823
line_93,M,T2,expt_55,vial_3,fly_3,96.9,109.4,124.4,330.7,29.30148171,33.08134261,37.61717569
line_93,M,T2,expt_55,vial_3,fly_2,96.5,107.2,121.3,325,29.69230769,32.98461539,37.32307692
line_93,M,T2,expt_55,vial_2,fly_2,96.5,106.7,123.9,327.1,29.50168144,32.61999389,37.87832467
line_93,F,T2,expt_55,vial_3,fly_3,94.5,110.1,119,323.6,29.20271941,34.02348579,36.77379481
line_93,M,T2,expt_55,vial_3,fly_1,93.2,102.4,117.1,312.7,29.80492485,32.74704189,37.44803326
line_93,M,T2,expt_55,vial_2,fly_3,93.1,104.6,121.1,318.8,29.20326223,32.81053952,37.98619824
line_93,M,T2,expt_55,vial_4,fly_1,89.8,101.4,117.3,308.5,29.10858995,32.86871961,38.02269044
line_101,M,T1,expt_55,vial_1,fly_1,78.5,77,85.8,241.3,32.5321177,31.91048487,35.55739743
line_101,M,T1,expt_55,vial_3,fly_1,77.5,76.6,86.5,240.6,32.21113882,31.83707398,35.9517872
line_101,M,T1,expt_55,vial_2,fly_1,74.6,68.9,82,225.5,33.08203991,30.55432373,36.36363636
line_101,M,T1,expt_55,vial_3,fly_3,74.2,77.6,83,234.8,31.60136286,33.04940375,35.34923339
line_101,M,T1,expt_55,vial_2,fly_3,74.2,72.9,80.7,227.8,32.57243196,32.00175593,35.42581212
line_101,M,T1,expt_55,vial_2,fly_2,74.1,72.9,82.7,229.7,32.25946887,31.73704832,36.0034828
line_101,F,T1,expt_55,vial_1,fly_2,85.5,79.9,92,257.4,33.21678322,31.04118104,35.74203574
line_101,F,T1,expt_55,vial_3,fly_1,85.3,82.2,91.6,259.1,32.92165187,31.72520262,35.3531455
line_101,F,T1,expt_55,vial_4,fly_2,84.8,83.7,91.7,260.2,32.59031514,32.16756341,35.24212145
line_101,F,T1,expt_55,vial_3,fly_2,84.7,80.9,91.7,257.3,32.91877186,31.44189662,35.63933152
line_101,F,T1,expt_55,vial_3,fly_3,84.3,79.4,90.6,254.3,33.14982304,31.222965,35.62721195
line_101,F,T1,expt_55,vial_4,fly_3,83.7,79.1,88,250.8,33.37320574,31.53907496,35.0877193
line_101,F,T1,expt_55,vial_2,fly_1,83.4,78.9,87.6,249.9,33.37334934,31.57262905,35.05402161
line_101,F,T1,expt_55,vial_1,fly_3,83.4,86.9,94,264.3,31.55505108,32.87930382,35.5656451
line_101,F,T1,expt_55,vial_4,fly_1,82.4,81.3,88.3,252,32.6984127,32.26190476,35.03968254
line_101,F,T1,expt_55,vial_1,fly_1,82.2,78.8,89.4,250.4,32.82747604,31.46964856,35.7028754
line_101,M,T1,expt_55,vial_3,fly_2,81.7,77.1,85.9,244.7,33.38782182,31.50796894,35.10420924
line_101,F,T1,expt_55,vial_2,fly_2,81.5,79,86.7,247.2,32.96925566,31.9579288,35.07281553
line_101,M,T1,expt_55,vial_4,fly_3,81.5,78.1,87.1,246.7,33.03607621,31.65788407,35.30603972
line_101,M,T1,expt_55,vial_1,fly_3,81.3,79,90.9,251.2,32.36464968,31.44904459,36.18630573
line_101,F,T1,expt_55,vial_2,fly_3,80.3,80.9,91.8,253,31.73913044,31.97628459,36.28458498
line_101,M,T1,expt_55,vial_4,fly_2,80.2,76.9,84.5,241.6,33.19536424,31.8294702,34.97516556
line_101,M,T1,expt_55,vial_4,fly_1,79.4,76.5,86,241.9,32.82348078,31.62463828,35.55188094
line_101,M,T1,expt_55,vial_1,fly_2,79.2,77,86.6,242.8,32.61943987,31.71334432,35.66721582
line_105,M,T1,expt_55,vial_3,fly_1,65.9,66.5,80.9,213.3,30.89545241,31.17674637,37.92780122
line_105,M,T1,expt_55,vial_1,fly_1,70.5,70.3,83.7,224.5,31.40311804,31.31403118,37.28285078
line_105,M,T1,expt_55,vial_1,fly_3,73.1,73.2,89.6,235.9,30.98770666,31.0300975,37.98219585
line_105,M,T1,expt_55,vial_2,fly_2,73.8,74.7,88,236.5,31.205074,31.58562368,37.20930233
line_105,M,T1,expt_55,vial_1,fly_2,74.1,74.8,90.9,239.8,30.90075063,31.19266055,37.90658882
line_105,M,T1,expt_55,vial_3,fly_2,75,73.5,85.8,234.3,32.01024328,31.37003841,36.61971831
line_105,F,T1,expt_55,vial_1,fly_2,88.2,75.7,95.4,259.3,34.01465484,29.1939838,36.79136136
line_105,F,T1,expt_55,vial_4,fly_1,83.8,83,96.8,263.6,31.79059181,31.48710167,36.72230653
line_105,F,T1,expt_55,vial_2,fly_3,81.7,76,96.1,253.8,32.19070134,29.94483846,37.86446021
line_105,F,T1,expt_55,vial_4,fly_2,81.6,83.1,95.4,260.1,31.37254902,31.94925029,36.67820069
line_105,F,T1,expt_55,vial_3,fly_2,80.2,77.3,95.4,252.9,31.71213919,30.56544089,37.72241993
line_105,F,T1,expt_55,vial_1,fly_1,80.2,77.4,91,248.6,32.26065969,31.13435237,36.60498793
line_105,F,T1,expt_55,vial_2,fly_2,80.1,80.3,96.3,256.7,31.20373977,31.28165173,37.51460849
line_105,F,T1,expt_55,vial_4,fly_3,79.9,80.4,94.5,254.8,31.35792779,31.55416013,37.08791209
line_105,F,T1,expt_55,vial_1,fly_3,79.7,77.4,95.3,252.4,31.57686212,30.66561014,37.75752773
line_105,F,T1,expt_55,vial_3,fly_3,79,77.5,96,252.5,31.28712871,30.69306931,38.01980198
line_105,F,T1,expt_55,vial_3,fly_1,78.6,78,92.6,249.2,31.54093098,31.30016051,37.15890851
line_105,M,T1,expt_55,vial_3,fly_3,78.6,76.5,91.9,247,31.82186235,30.97165992,37.20647773
line_105,M,T1,expt_55,vial_4,fly_2,77.7,78.2,90.7,246.6,31.50851582,31.71127332,36.78021087
line_105,M,T1,expt_55,vial_4,fly_3,77.5,73.2,89.7,240.4,32.23793677,30.44925125,37.31281198
line_105,F,T1,expt_55,vial_2,fly_1,77.1,77.3,97.5,251.9,30.60738388,30.68678047,38.70583565
line_105,M,T1,expt_55,vial_4,fly_1,76.8,78.4,91.1,246.3,31.18148599,31.83110028,36.98741372
line_105,M,T1,expt_55,vial_2,fly_3,76.3,70.4,87,233.7,32.64869491,30.12409072,37.22721438
line_105,M,T1,expt_55,vial_2,fly_1,76.1,74.5,86.8,237.4,32.05560236,31.38163437,36.56276327
line_109,M,T1,expt_55,vial_1,fly_1,72.4,71.4,82,225.8,32.06377325,31.62090345,36.3153233
line_109,F,T1,expt_55,vial_1,fly_1,73.5,70.4,85.6,229.5,32.02614379,30.67538126,37.29847495
line_109,M,T1,expt_55,vial_2,fly_2,74.9,74,86.4,235.3,31.83170421,31.44921377,36.71908202
line_109,M,T1,expt_55,vial_1,fly_2,75.2,73.3,86,234.5,32.06823028,31.25799574,36.67377399
line_109,M,T1,expt_55,vial_4,fly_3,75.5,72.2,87.5,235.2,32.10034014,30.69727891,37.20238095
line_109,M,T1,expt_55,vial_2,fly_1,76,75.1,86.1,237.2,32.04047218,31.66104553,36.29848229
line_109,F,T1,expt_55,vial_3,fly_2,82,79.7,93.3,255,32.15686275,31.25490196,36.58823529
line_109,F,T1,expt_55,vial_4,fly_1,81.7,80.1,96.7,258.5,31.60541586,30.98646035,37.40812379
line_109,F,T1,expt_55,vial_4,fly_2,81.5,78.6,92.7,252.8,32.23892405,31.09177215,36.6693038
line_109,F,T1,expt_55,vial_1,fly_2,80.3,78.6,94.7,253.6,31.66403786,30.99369085,37.34227129
line_109,F,T1,expt_55,vial_1,fly_3,79.9,77.3,94.7,251.9,31.71893609,30.68678047,37.59428345
line_109,F,T1,expt_55,vial_2,fly_1,79.8,77.5,91.9,249.2,32.02247191,31.09951846,36.87800963
line_109,F,T1,expt_55,vial_2,fly_3,79.7,81.3,91.6,252.6,31.55186065,32.18527316,36.26286619
line_109,F,T1,expt_55,vial_3,fly_3,79.5,77.2,90,246.7,32.22537495,31.2930685,36.48155655
line_109,F,T1,expt_55,vial_3,fly_1,79.2,80.2,94.5,253.9,31.19338322,31.58723907,37.21937771
line_109,M,T1,expt_55,vial_3,fly_3,79.2,79.2,90.2,248.6,31.85840708,31.85840708,36.28318584
line_109,M,T1,expt_55,vial_3,fly_2,78.7,74.3,87.4,240.4,32.73710483,30.90682196,36.35607321
line_109,F,T1,expt_55,vial_2,fly_2,78.6,74.9,90.5,244,32.21311475,30.69672131,37.09016393
line_109,M,T1,expt_55,vial_3,fly_1,78.4,76.2,86,240.6,32.58520366,31.67082294,35.7439734
line_109,F,T1,expt_55,vial_4,fly_3,78,76.4,92.1,246.5,31.64300203,30.99391481,37.36308316
line_109,M,T1,expt_55,vial_2,fly_3,77.6,75.3,88.7,241.6,32.1192053,31.16721854,36.71357616
line_109,M,T1,expt_55,vial_4,fly_1,77.4,74.7,88.6,240.7,32.15621105,31.03448276,36.80930619
line_109,M,T1,expt_55,vial_4,fly_2,76.7,74.2,85.5,236.4,32.44500846,31.38747885,36.16751269
line_109,M,T1,expt_55,vial_1,fly_3,76.3,74.4,86.5,237.2,32.16694772,31.36593592,36.46711636
line_129,M,T1,expt_55,vial_1,fly_2,76.2,72.6,80.1,228.9,33.28964613,31.71690695,34.99344692
line_129,M,T1,expt_55,vial_2,fly_2,79.6,73.3,84.6,237.5,33.51578947,30.8631579,35.62105263
line_129,M,T1,expt_55,vial_1,fly_1,80.1,80.2,83.2,243.5,32.89527721,32.93634497,34.16837782
line_129,F,T1,expt_55,vial_1,fly_1,80.1,77,86.3,243.4,32.90879211,31.63516845,35.45603944
line_129,M,T1,expt_55,vial_3,fly_3,80.2,79.1,83.5,242.8,33.03130148,32.57825371,34.39044481
line_129,M,T1,expt_55,vial_2,fly_1,80.9,79.2,80.4,240.5,33.63825364,32.93139293,33.43035343
line_129,F,T1,expt_55,vial_3,fly_1,85.7,83.6,88.3,257.6,33.26863354,32.45341615,34.27795031
line_129,F,T1,expt_55,vial_4,fly_2,83.7,80.7,87.7,252.1,33.20111067,32.0111067,34.78778263
line_129,F,T1,expt_55,vial_4,fly_3,83.1,81.4,91.1,255.6,32.51173709,31.84663537,35.64162754
line_129,F,T1,expt_55,vial_2,fly_2,82.9,81,84.7,248.6,33.34674175,32.58246179,34.07079646
line_129,F,T1,expt_55,vial_2,fly_1,82.9,81.4,90.5,254.8,32.53532182,31.9466248,35.51805338
line_129,M,T1,expt_55,vial_3,fly_2,82.7,77.8,81.8,242.3,34.13124226,32.10895584,33.7598019
line_129,M,T1,expt_55,vial_4,fly_3,82.5,81.2,83.7,247.4,33.34680679,32.82134196,33.83185125
line_129,M,T1,expt_55,vial_4,fly_2,82.4,80.3,80.2,242.9,33.92342528,33.05887196,33.01770276
line_129,F,T1,expt_55,vial_2,fly_3,82.2,79,89.9,251.1,32.73596177,31.4615691,35.80246914
line_129,F,T1,expt_55,vial_3,fly_2,82,80.4,85.9,248.3,33.02456706,32.38018526,34.59524768
line_129,F,T1,expt_55,vial_3,fly_3,81.9,82,86.2,250.1,32.74690124,32.78688525,34.46621352
line_129,F,T1,expt_55,vial_1,fly_3,81.7,80.3,88.1,250.1,32.66693323,32.10715714,35.22590964
line_129,F,T1,expt_55,vial_1,fly_2,81.7,80.8,85.4,247.9,32.95683743,32.59378782,34.44937475
line_129,M,T1,expt_55,vial_2,fly_3,81.7,77.8,81.2,240.7,33.94266722,32.32239302,33.73493976
line_129,M,T1,expt_55,vial_1,fly_3,81.3,74.8,80.8,236.9,34.31827775,31.57450401,34.10721824
line_129,M,T1,expt_55,vial_3,fly_1,81.2,79,83.2,243.4,33.36072309,32.45686113,34.18241578
line_129,M,T1,expt_55,vial_4,fly_1,81.1,80.3,83.1,244.5,33.16973415,32.84253579,33.98773006
line_129,F,T1,expt_55,vial_4,fly_1,80.9,81.5,88.4,250.8,32.25677831,32.49601276,35.24720893
line_136,M,T1,expt_45,vial_3,fly_3,81.2,84.9,91.2,257.3,31.55849203,32.99650214,35.44500583
line_136,M,T1,expt_45,vial_3,fly_2,81.3,81.7,90.2,253.2,32.10900474,32.26698262,35.62401264
line_136,M,T1,expt_45,vial_4,fly_3,81.9,81.3,91,254.2,32.21872541,31.9826908,35.79858379
line_136,M,T1,expt_45,vial_4,fly_2,82.2,82.5,91.6,256.3,32.07179087,32.1888412,35.73936793
line_136,M,T1,expt_45,vial_1,fly_2,82.6,84.4,91,258,32.01550388,32.7131783,35.27131783
line_136,M,T1,expt_45,vial_1,fly_3,82.8,82.6,90,255.4,32.41973375,32.34142522,35.23884103
line_136,F,T1,expt_45,vial_2,fly_1,91.3,89.3,98.4,279,32.72401434,32.00716846,35.2688172
line_136,F,T1,expt_45,vial_1,fly_1,89.8,87.2,95.8,272.8,32.91788856,31.96480938,35.11730205
line_136,F,T1,expt_45,vial_3,fly_1,89,86.3,95.6,270.9,32.85345146,31.85677372,35.28977483
line_136,F,T1,expt_45,vial_4,fly_2,88.9,88.8,96.8,274.5,32.38615665,32.34972678,35.26411658
line_136,F,T1,expt_45,vial_2,fly_2,88.9,88,98.7,275.6,32.25689405,31.93033382,35.81277213
line_136,F,T1,expt_45,vial_1,fly_3,88.8,89.1,96.8,274.7,32.32617401,32.43538406,35.23844194
line_136,F,T1,expt_45,vial_1,fly_2,87.8,86.8,95.8,270.4,32.4704142,32.10059172,35.42899408
line_136,F,T1,expt_45,vial_3,fly_3,87.2,85.4,95.9,268.5,32.47672253,31.80633147,35.716946
line_136,F,T1,expt_45,vial_3,fly_2,87.2,83.6,94.3,265.1,32.89324783,31.53526971,35.57148246
line_136,F,T1,expt_45,vial_4,fly_3,87,87,95.3,269.3,32.30597846,32.30597846,35.38804308
line_136,F,T1,expt_45,vial_2,fly_3,86.7,87,96.2,269.9,32.12300852,32.2341608,35.64283068
line_136,M,T1,expt_45,vial_2,fly_1,86,83.6,90.9,260.5,33.0134357,32.09213052,34.89443378
line_136,F,T1,expt_45,vial_4,fly_1,85.8,88,99.7,273.5,31.37111517,32.17550274,36.45338208
line_136,M,T1,expt_45,vial_2,fly_2,84.4,85.4,91.2,261,32.33716475,32.72030651,34.94252874
line_136,M,T1,expt_45,vial_4,fly_1,84.3,83.1,91.6,259,32.54826255,32.08494209,35.36679537
line_136,M,T1,expt_45,vial_3,fly_1,83.4,84.2,91.9,259.5,32.13872832,32.44701349,35.41425819
line_136,M,T1,expt_45,vial_1,fly_1,83.3,83.3,90.5,257.1,32.39984442,32.39984442,35.20031116
line_136,M,T1,expt_45,vial_2,fly_3,83.2,84.4,91.7,259.3,32.08638643,32.54917085,35.36444273
line_138,M,T1,expt_55,vial_1,fly_3,74.2,73.4,88.6,236.2,31.41405589,31.07535987,37.51058425
line_138,M,T1,expt_55,vial_4,fly_3,76,73.9,86.8,236.7,32.10815378,31.2209548,36.67089142
line_138,F,T1,expt_55,vial_3,fly_3,77,76.5,86.3,239.8,32.11009174,31.90158465,35.9883236
line_138,F,T1,expt_55,vial_1,fly_1,77.4,74.8,86.7,238.9,32.39849309,31.31017162,36.29133529
line_138,M,T1,expt_55,vial_1,fly_2,77.8,73.4,86.5,237.7,32.73033235,30.87925957,36.39040808
line_138,M,T1,expt_55,vial_4,fly_1,78,75.1,88.5,241.6,32.28476821,31.08443709,36.6307947
line_138,F,T1,expt_55,vial_2,fly_3,88.4,85.7,102.4,276.5,31.97106691,30.99457505,37.03435805
line_138,F,T1,expt_55,vial_4,fly_3,88.1,82,93,263.1,33.48536678,31.16685671,35.34777651
line_138,F,T1,expt_55,vial_2,fly_1,87.9,85.1,103.2,276.2,31.82476466,30.81100652,37.36422882
line_138,F,T1,expt_55,vial_2,fly_2,86.1,86.7,99,271.8,31.67770419,31.89845475,36.42384106
line_138,M,T1,expt_55,vial_2,fly_3,84,74.2,88.2,246.4,34.09090909,30.11363636,35.79545455
line_138,F,T1,expt_55,vial_4,fly_1,83.6,79.9,91.6,255.1,32.77146217,31.32105057,35.90748726
line_138,F,T1,expt_55,vial_1,fly_2,83.3,79.7,92.8,255.8,32.56450352,31.15715403,36.27834246
line_138,F,T1,expt_55,vial_3,fly_1,82.8,79.1,92.7,254.6,32.52160251,31.0683425,36.41005499
line_138,F,T1,expt_55,vial_4,fly_2,82.5,76.6,91.8,250.9,32.88162615,30.53009167,36.58828218
line_138,M,T1,expt_55,vial_3,fly_2,82.4,74.5,89.3,246.2,33.46872461,30.25995126,36.27132413
line_138,F,T1,expt_55,vial_3,fly_2,80.9,80.4,90.8,252.1,32.0904403,31.89210631,36.01745339
line_138,M,T1,expt_55,vial_1,fly_1,80.7,75.4,87,243.1,33.19621555,31.01604278,35.78774167
line_138,M,T1,expt_55,vial_3,fly_3,80.3,75.2,87,242.5,33.11340206,31.01030928,35.87628866
line_138,M,T1,expt_55,vial_2,fly_2,80.1,76.8,89.1,246,32.56097561,31.2195122,36.2195122
line_138,M,T1,expt_55,vial_2,fly_1,79.6,77.6,91.1,248.3,32.05799436,31.25251712,36.68948852
line_138,F,T1,expt_55,vial_1,fly_3,79.2,72.9,91.3,243.4,32.5390304,29.95069844,37.51027116
line_138,M,T1,expt_55,vial_3,fly_1,78.7,73.4,87.2,239.3,32.8875888,30.67279565,36.43961555
line_138,M,T1,expt_55,vial_4,fly_2,78.2,74.9,86.7,239.8,32.61050876,31.23436197,36.15512927
line_142,F,T1,expt_55,vial_1,fly_2,77,81.4,93.4,251.8,30.57982526,32.32724384,37.0929309
line_142,F,T1,expt_55,vial_2,fly_3,77.9,78.9,89.7,246.5,31.60243408,32.00811359,36.38945233
line_142,M,T1,expt_55,vial_3,fly_2,79.3,78.2,87.9,245.4,32.31458843,31.86634067,35.81907091
