Trait,R_overall,sd,2.5%,97.5%,Trait_Sex
FBgn0000097,0.0056646000000000005,0.0631335042595878,-0.11707424749999999,0.12824859875,Female
FBgn0000100,-0.0414419,0.06308808634424812,-0.16338756249999997,0.08456309124999987,Female
FBgn0000108,-0.016080450000000003,0.06506805498375684,-0.14387137249999998,0.10983737374999988,Female
FBgn0000109,0.033666425,0.06270429825138701,-0.08641680250000001,0.155248,Female
FBgn0000114,0.0300045,0.06353393778285861,-0.0972922025,0.15361053375,Female
FBgn0000115,0.017249400000000005,0.06342421278453256,-0.10792545875,0.14230416624999997,Female
FBgn0000116,0.015305225000000004,0.06442681088882848,-0.11201299249999999,0.13845616249999998,Female
FBgn0000117,-0.026865824999999996,0.0652711503852046,-0.15071473875,0.10286494499999993,Female
FBgn0000119,-0.012954102500000002,0.06454892465690809,-0.1365163375,0.11338612499999995,Female
FBgn0000120,-0.12651734999999997,0.0649501779045373,-0.25027847499999994,0.0021733200749999523,Female
FBgn0000121,-0.126504,0.06641013478832006,-0.25351955000000004,0.007197353149999926,Female
FBgn0000137,0.009332025,0.0646683291658296,-0.116930255,0.13606686874999985,Female
FBgn0000139,-0.10141444999999999,0.062425174046462514,-0.22315439375,0.021643328624999993,Female
FBgn0000140,0.0598337,0.06357998555696087,-0.06526077874999998,0.1866446125,Female
FBgn0000146,-8.501749999999999e-4,0.062487044003075295,-0.11988086875,0.122220135,Female
FBgn0000147,0.0520956825,0.062291070540644526,-0.072467175,0.17339021124999998,Female
FBgn0000150,-0.0644838925,0.06245158699806006,-0.1874666,0.057564989999999955,Female
FBgn0000152,0.073752825,0.062129411656778676,-0.05121848162499999,0.19304293874999998,Female
FBgn0000153,0.017266212499999996,0.06376954375602449,-0.10973729374999999,0.14052243874999998,Female
FBgn0000157,0.049168250000000004,0.06412516351971813,-0.0767331,0.17370634749999994,Female
FBgn0000158,-0.06657987500000001,0.06358640654133817,-0.19014408749999998,0.05750705487499998,Female
FBgn0000163,-0.018641750000000002,0.06346001810013455,-0.143863248375,0.10327392624999995,Female
FBgn0000166,-0.0336520575,0.0642578300792335,-0.1608131875,0.09074033,Female
FBgn0000173,-0.12289950000000001,0.06124911966557994,-0.2414500625,-0.0010093462500000764,Female
FBgn0000179,-0.136110275,0.0624796023677647,-0.2556916,-0.011279742500000045,Female
FBgn0000180,0.084493025,0.0644634859455941,-0.043353005,0.20765932499999998,Female
FBgn0000181,-0.011193500000000002,0.061750800211043254,-0.126766135,0.11230148499999996,Female
FBgn0000182,0.055258249999999995,0.06380776896070085,-0.06883094375,0.17967977124999998,Female
FBgn0000183,0.04287665,0.06372056756596133,-0.0823588575,0.16777852999999998,Female
FBgn0000206,0.02162695,0.06406510018389393,-0.1024837025,0.14821728124999994,Female
FBgn0000212,-0.026530925000000004,0.0637164913145337,-0.1474053,0.09816051374999997,Female
FBgn0000216,-0.04166235,0.06296117694709558,-0.1615626125,0.0841467975,Female
FBgn0000221,-0.04961067500000001,0.06357934932740499,-0.17233948000000002,0.07461346624999986,Female
FBgn0000227,-0.024515325,0.06315846981446616,-0.14876861375,0.09852910374999997,Female
FBgn0000228,-0.032425949999999995,0.06339460070152245,-0.156965855,0.09056106749999998,Female
FBgn0000229,-0.046234447500000005,0.06500565813435265,-0.17364724874999998,0.08036589124999997,Female
FBgn0000233,-0.0038809125,0.06359625677252068,-0.13025967749999998,0.12046132749999994,Female
FBgn0000239,0.0015143749999999984,0.06406725423984987,-0.12239654375,0.12465290124999999,Female
FBgn0000241,0.02832505,0.06380684814351044,-0.09907699375,0.15122128624999998,Female
FBgn0000244,-0.0395479675,0.06549122715153916,-0.1736564875,0.0878903412499999,Female
FBgn0000246,-0.0101306,0.06304895581086997,-0.13343823999999999,0.11159763749999992,Female
FBgn0000247,-0.0327207125,0.06196815000698489,-0.15462859999999998,0.08865180624999998,Female
FBgn0000250,-0.018695925,0.06116263180156324,-0.13719561,0.1016137524999999,Female
FBgn0000253,0.123112975,0.062056654781327915,-0.0021140499999999936,0.24043906125,Female
FBgn0000256,0.017423325,0.06399797019503185,-0.10774705662500002,0.14356270249999997,Female
FBgn0000257,-0.0702904775,0.06274787588754958,-0.19292568624999998,0.051414504999999944,Female
FBgn0000259,0.07578125,0.062363929405203994,-0.047938621249999994,0.198418075,Female
FBgn0000261,-0.01283295,0.062227026518612755,-0.132105861875,0.10980104624999999,Female
FBgn0000273,0.04849155000000001,0.0633858020514096,-0.07434630775000002,0.1716995499999998,Female
FBgn0000274,-0.07871382500000002,0.0626237963464012,-0.19848351749999996,0.04251784374999996,Female
FBgn0000278,-0.08668047499999999,0.06329128264094157,-0.20929526250000002,0.04083815587499992,Female
FBgn0000279,0.039163375,0.06267286756333693,-0.08756698499999999,0.16200811499999995,Female
FBgn0000281,-0.040557125,0.06275343851465541,-0.16195129124999996,0.08113411249999995,Female
FBgn0000283,0.040259252499999995,0.061720620727232736,-0.08164147124999999,0.15929623249999997,Female
FBgn0000286,0.25590725000000003,0.05873796938763111,0.13503784375,0.3672863375,Female
FBgn0000287,-0.042743475,0.06216518265917582,-0.1628596,0.07824876199999999,Female
FBgn0000289,0.02886412025,0.06317659147293886,-0.09674114874999998,0.1530744449999999,Female
FBgn0000299,-0.1424245,0.06223638221876934,-0.26144182499999996,-0.016750763750000012,Female
FBgn0000303,-0.0555095,0.06251465280928338,-0.17972423125,0.06825773499999997,Female
FBgn0000307,0.025233224999999995,0.06366298207010952,-0.09972055999999999,0.1482570287499999,Female
FBgn0000308,0.09893147499999999,0.06366541555945811,-0.028521933749999995,0.2205892499999999,Female
FBgn0000316,-0.028081550000000004,0.06382885149171437,-0.1499731,0.09689665874999989,Female
FBgn0000317,-0.011956950000000001,0.06262863521236736,-0.13289299625,0.11045570749999996,Female
FBgn0000318,-0.053203625,0.06203014097911985,-0.17158347499999999,0.06911020374999997,Female
FBgn0000319,-0.07230305000000001,0.06445296265158637,-0.19704290000000002,0.05497503250000001,Female
FBgn0000320,0.054393424999999995,0.06331214173946799,-0.067882385,0.18009391999999996,Female
FBgn0000326,-6.835500000000033e-4,0.06357281361949234,-0.1255242375,0.12105491262499998,Female
FBgn0000330,-0.042601435,0.06280647645965264,-0.16382088749999998,0.08236782874999998,Female
FBgn0000337,-0.075767465,0.0663109235169885,-0.20153338749999997,0.05619082499999994,Female
FBgn0000339,-0.02386995,0.06144266578405822,-0.14319559499999998,0.0981778875,Female
FBgn0000346,-0.1095103,0.06596268040872987,-0.23897575,0.022762551249999954,Female
FBgn0000351,0.07076969999999999,0.0627873875269319,-0.055178894999999985,0.19083306749999998,Female
FBgn0000352,0.08010468,0.06305774159066067,-0.04254144425,0.20450125000000002,Female
FBgn0000355,-0.0661259,0.06307872310107433,-0.19222338749999998,0.05650055499999996,Female
FBgn0000356,-0.079675075,0.06316350740596931,-0.20171464874999998,0.04545050749999997,Female
FBgn0000357,-0.0432257,0.0626485195419285,-0.16398966249999997,0.07973092374999999,Female
FBgn0000358,-0.0015756250000000024,0.062469060584345655,-0.123809105,0.11895935224999998,Female
FBgn0000359,-0.04760048,0.0621266190934808,-0.168827115,0.07393842749999997,Female
FBgn0000360,-0.0334588,0.061346539703057965,-0.154067055875,0.08832014937499998,Female
FBgn0000370,-0.027055475,0.06471188777302851,-0.1538121875,0.10190435799999994,Female
FBgn0000376,-0.003555024999999998,0.06402275373518958,-0.12866347250000001,0.12214606874999999,Female
FBgn0000377,-0.030034125000000002,0.06317354955144147,-0.15635045125,0.09598562249999999,Female
FBgn0000382,0.06225837499999999,0.06264110839293109,-0.06306750575,0.18451142499999998,Female
FBgn0000384,0.0025773250000000036,0.06258697662149322,-0.122774255,0.1243875725,Female
FBgn0000392,0.05746807500000001,0.06414954698073265,-0.07040348125000001,0.17896933125,Female
FBgn0000394,-0.048593374999999994,0.06348668418766848,-0.17271306250000001,0.07478765624999995,Female
FBgn0000395,0.06264165,0.06477435126114116,-0.06430794375,0.18822676074999994,Female
FBgn0000404,0.019390275,0.06390656966085342,-0.106225090625,0.14388882499999997,Female
FBgn0000405,-0.007054449999999999,0.0636290333491704,-0.1299249475,0.11710203,Female
FBgn0000406,-0.145861925,0.06098932735276899,-0.26445383749999996,-0.023450132500000002,Female
FBgn0000411,0.009091324999999997,0.06207131293067106,-0.113710085,0.12906020499999993,Female
FBgn0000412,0.02520228725,0.06343374784756393,-0.097395175,0.15105190124999993,Female
FBgn0000414,0.031517199999999995,0.06308033705517688,-0.09466396875,0.1512797874999999,Female
FBgn0000416,-0.004400224999999999,0.06364114006257611,-0.12978567625,0.11815045499999996,Female
FBgn0000422,-0.09662165,0.06160487132384934,-0.21534677825,0.024913999999999978,Female
FBgn0000426,0.034223825,0.06362140532213385,-0.093976905,0.15688838625,Female
FBgn0000427,-0.042615150000000004,0.06293228563251015,-0.16491425124999998,0.08286333749999998,Female
FBgn0000439,-0.0049977500000000005,0.06411865794773693,-0.13275355375,0.12258464374999997,Female
FBgn0000442,0.06359427499999999,0.06373584957869535,-0.0629142075,0.18623004749999997,Female
FBgn0000447,-0.065967925,0.0625316209728775,-0.187082975,0.05747068999999992,Female
FBgn0000448,-0.040947975,0.06339822410193084,-0.16596153750000003,0.08182574499999987,Female
FBgn0000449,-0.04507211,0.062295940516727634,-0.165424,0.07815596237499993,Female
FBgn0000454,-0.0660477625,0.06271898709771256,-0.18891421249999998,0.05778246749999998,Female
FBgn0000455,-0.08654109500000001,0.06338481430256042,-0.21003873499999998,0.03893593624999998,Female
FBgn0000459,0.028569675,0.06276102478234798,-0.09899876125,0.14544089924999992,Female
FBgn0000463,-0.03325243,0.0626692599797335,-0.156720375,0.08612196999999995,Female
FBgn0000464,0.152225425,0.06347132445994401,0.026418345000000003,0.27320605000000003,Female
FBgn0000473,-1.7829999999999756e-4,0.06439579558751728,-0.12664473624999997,0.125979545,Female
FBgn0000477,0.062324,0.06149834598106908,-0.05895732499999999,0.18156138212499986,Female
FBgn0000479,0.111868525,0.061314870046625385,-0.012507162499999995,0.22844258749999996,Female
FBgn0000482,-0.18914025,0.06110419910356119,-0.3074894125,-0.06625492750000003,Female
FBgn0000489,-0.08597212500000001,0.06482211441532541,-0.211159725,0.042270116249999955,Female
FBgn0000490,-0.04342905,0.06288936412395475,-0.16597818874999998,0.0793773299999999,Female
FBgn0000492,-0.033029475,0.06376799601569484,-0.15861886249999999,0.09243707624999996,Female
FBgn0000499,0.049294729999999995,0.0628181826083873,-0.07606422875,0.17286172749999998,Female
FBgn0000500,0.036532049999999996,0.06380609613530842,-0.09132071624999999,0.16028438374999981,Female
FBgn0000504,-0.10305777499999999,0.0639323540815475,-0.2254964,0.024435104499999867,Female
FBgn0000520,-0.0730995725,0.0623523929556444,-0.1966677375,0.05127275324999997,Female
FBgn0000524,0.0403005275,0.0633386958496782,-0.08413597874999999,0.16524558999999997,Female
FBgn0000527,-0.0700237625,0.0632101184148184,-0.19355217500000002,0.052997149749999986,Female
FBgn0000529,0.14569355,0.061322907457284755,0.0228289575,0.2610936625,Female
FBgn0000533,-0.047126100750000004,0.06509956820491361,-0.1733040625,0.08081464124999994,Female
FBgn0000536,-0.013373900000000001,0.06410247316175292,-0.13847775875,0.11406170999999998,Female
FBgn0000541,0.0605324,0.06256210419631757,-0.059398806250000005,0.18390060249999993,Female
FBgn0000542,-0.029819495000000005,0.06304302818681849,-0.15200682625,0.09612836749999995,Female
FBgn0000543,-0.007556000000000004,0.06277469674187815,-0.1307078125,0.1159590324999999,Female
FBgn0000546,0.022295449999999994,0.0617104701271941,-0.10054097537500001,0.1443569999999999,Female
FBgn0000547,0.007243774999999999,0.06313204563074454,-0.11198902999999999,0.13367146037499983,Female
FBgn0000551,-0.12543867250000001,0.06275393679349935,-0.24752255,0.0023084412499999106,Female
FBgn0000552,-0.059579725,0.06271129328730222,-0.18187450000000002,0.06180069249999993,Female
FBgn0000557,-0.0505568475,0.06262938328155529,-0.17274268125,0.07504519337499992,Female
FBgn0000559,-0.021776575000000003,0.06581263011709354,-0.15110965125,0.10619502749999991,Female
FBgn0000560,-0.09953665,0.06331241386764795,-0.2230012,0.023805271249999947,Female
FBgn0000562,0.022109474999999996,0.06475719609128601,-0.10592907,0.14776960374999995,Female
FBgn0000564,0.010981149999999999,0.061549842521953634,-0.11069961375,0.1301943475,Female
FBgn0000565,-0.031381875000000004,0.06165557651769945,-0.15120967750000003,0.08924809737499993,Female
FBgn0000566,-0.038053425,0.06408829407377091,-0.16273885775,0.08785725124999999,Female
FBgn0000567,-0.07895673,0.06059155063234946,-0.19375506499999998,0.041393539999999965,Female
FBgn0000568,-0.0379701,0.06468551792991438,-0.16236825875,0.09038181999999995,Female
FBgn0000575,0.09103084975,0.06350236425572238,-0.035246516,0.21440611249999997,Female
FBgn0000576,0.18089625,0.06088959019026716,0.061267046250000005,0.2977849375,Female
FBgn0000577,0.012383660000000001,0.06437406048837387,-0.11457253022500001,0.1402916112499999,Female
FBgn0000578,0.10376525,0.06074797636168469,-0.015259525000000003,0.220581575,Female
FBgn0000579,-0.035120575,0.06312205439945721,-0.16119815,0.08917630374999992,Female
FBgn0000581,0.029404299999999998,0.06256723508192859,-0.0937686875,0.15271144999999994,Female
FBgn0000588,-0.01638615,0.06168445851860273,-0.135257355,0.10719816374999994,Female
FBgn0000591,-0.0279858,0.06375970258116677,-0.15233708125,0.10006452499999996,Female
FBgn0000592,-0.03898135,0.061758819309950974,-0.158962685,0.08315875874999999,Female
FBgn0000594,-0.0013788249999999967,0.06310211906866732,-0.1271703525,0.1205893879999999,Female
FBgn0000606,0.132945275,0.06241924040837864,0.009141637500000004,0.254385775,Female
FBgn0000611,0.056355475,0.06271384752889007,-0.0664437225,0.176184685,Female
FBgn0000615,-0.035791050000000005,0.06498655960664079,-0.1611344625,0.09296701124999998,Female
FBgn0000617,-0.16845100000000002,0.0625044383278459,-0.28704076250000005,-0.04418362625000003,Female
FBgn0000618,-0.011663450000000006,0.06204755306330967,-0.131315605,0.11099440374999998,Female
FBgn0000625,0.0983564,0.061730276909316324,-0.023315598749999996,0.21930568749999999,Female
FBgn0000629,-0.0522927,0.06263153650951979,-0.17261893,0.07244162749999994,Female
FBgn0000633,-0.028109799999999997,0.06363810399246134,-0.1506234,0.09626016124999993,Female
FBgn0000635,-0.082179525,0.06372909529070298,-0.20477480000000003,0.043139536249999964,Female
FBgn0000636,-0.0212332,0.06329782825283373,-0.14744208000000003,0.10073236749999996,Female
FBgn0000639,-0.020814399999999997,0.06231546663974662,-0.14056419125,0.10116164999999996,Female
FBgn0000640,0.04760395,0.06305953329287976,-0.07518472625,0.17232501249999996,Female
FBgn0000644,-0.0909171,0.06295003760207227,-0.20948542499999998,0.03726361124999998,Female
FBgn0000658,0.08522687500000001,0.06105211206987239,-0.036029151249999995,0.20177134624999998,Female
FBgn0000659,1.6925000000000273e-4,0.06306716680686353,-0.12215773987499999,0.12173647124999996,Female
FBgn0000662,0.0304790275,0.06237228078310356,-0.09080580375000001,0.15327119125,Female
FBgn0000667,-0.039901950000000005,0.0644410200794276,-0.16324718,0.08889508499999997,Female
FBgn0000709,0.06726475000000001,0.06268252617886441,-0.05637338124999999,0.18792601499999997,Female
FBgn0000711,0.036076592500000004,0.061408288918991735,-0.08189980000000001,0.15710765,Female
FBgn0000715,-0.055366175,0.06350728149723506,-0.17701451125,0.07117366624999998,Female
FBgn0000719,-0.013408175,0.06261009425835977,-0.1345631875,0.11024138889999997,Female
FBgn0000721,-0.09009292499999999,0.06407310327896232,-0.21438205,0.03925279112499997,Female
FBgn0000723,-0.08339065,0.06172520320587296,-0.202821475,0.035878723749999966,Female
FBgn0000808,-0.006791499999999999,0.06312916862978857,-0.12910458,0.11437991374999992,Female
FBgn0000810,0.0430798,0.06275539522526602,-0.08000819875,0.1653518687499999,Female
FBgn0000826,-0.07494095,0.06248514571873395,-0.1955436,0.045012105,Female
FBgn0000927,-0.0268668,0.0629238166171684,-0.1490718725,0.09916444962499997,Female
FBgn0000928,-0.06197404,0.06304470971325254,-0.1856119,0.062430564125,Female
FBgn0000964,0.066478725,0.06337503732502718,-0.05930442625,0.1873124625,Female
FBgn0000996,0.01826485,0.06285427877341315,-0.1062758925,0.13864276749999999,Female
FBgn0001075,0.035295325,0.06397148164811083,-0.09109689124999999,0.1581106875,Female
FBgn0001077,-9.225499999999994e-4,0.0632307189013575,-0.12342105374999998,0.12607291874999996,Female
FBgn0001078,0.038992000000000006,0.06257461721926645,-0.08367352874999999,0.16180844875000003,Female
FBgn0001079,-0.0300972,0.06193103398917545,-0.14944229625000002,0.0897917167499999,Female
FBgn0001083,0.059821200000000005,0.06375214316422288,-0.06843720225,0.18229964875,Female
FBgn0001084,0.0926156925,0.06040891004350804,-0.028897118499999996,0.20998313749999997,Female
FBgn0001085,0.007986875,0.06353747718930046,-0.11645272750000002,0.13135880374999995,Female
FBgn0001086,-0.0116671325,0.06237206892919808,-0.1353110975,0.11106286249999998,Female
FBgn0001087,0.0587684525,0.06688809372860181,-0.072514306,0.18927717499999994,Female
FBgn0001089,0.03411948000000001,0.06484884932275144,-0.09341873375,0.16106996999999995,Female
FBgn0001090,0.011160975,0.06247208757196563,-0.11194900124999999,0.13285430499999995,Female
FBgn0001091,-0.0798511,0.06397777339952071,-0.20459532875,0.04708383999999996,Female
FBgn0001092,0.03987547,0.06292993833193342,-0.08465314,0.16159512499999995,Female
FBgn0001098,-7.140250000000001e-4,0.06303497369031162,-0.12561544500000002,0.11944769175,Female
FBgn0001104,-0.062295425,0.0633918501737495,-0.1836987375,0.06435188374999999,Female
FBgn0001105,0.029348520000000003,0.06118460022315234,-0.09021376874999999,0.1491852625,Female
FBgn0001108,0.08431197500000001,0.06504548348014577,-0.04612155904999998,0.20861079749999997,Female
FBgn0001112,-0.08902832499999999,0.06271513431067507,-0.21247944999999996,0.033174198249999974,Female
FBgn0001114,-0.039330175,0.06179290571729315,-0.16170257375,0.08037224999999999,Female
FBgn0001120,-0.028083425000000002,0.0628703171792523,-0.1507317675,0.09490489999999986,Female
FBgn0001122,0.096163175,0.06253735820266493,-0.02847780375,0.218746925,Female
FBgn0001123,-0.04610569999999999,0.06281930687224767,-0.16819776249999996,0.08074269124999998,Female
FBgn0001124,-0.073466775,0.06472618915193627,-0.19891840375,0.05385816124999991,Female
FBgn0001125,-0.0562222275,0.06457675020060528,-0.1804854425,0.06964948312499991,Female
FBgn0001128,-0.0797615,0.06309994978179503,-0.201282975,0.04594749474999993,Female
FBgn0001133,0.061086185,0.061695928682238235,-0.061119848750000004,0.18163983749999993,Female
FBgn0001134,0.01262705,0.06312636976113825,-0.10991591,0.1373285124999998,Female
FBgn0001137,-0.09717590000000001,0.06279644136296891,-0.21722868750000002,0.027718766512499975,Female
FBgn0001138,-0.0938909,0.06099317027688327,-0.21074507499999998,0.02841267897499992,Female
FBgn0001139,0.008535499999999996,0.06335137721858329,-0.11680378749999999,0.1299002062499999,Female
FBgn0001142,0.030118799999999994,0.06323174473720468,-0.09325859124999998,0.15581712624999994,Female
FBgn0001145,-0.052886425,0.06222469135148157,-0.17241416999999998,0.071892665,Female
FBgn0001147,-0.0112987875,0.06387191501830815,-0.1356736875,0.11320734374999994,Female
FBgn0001148,0.066625025,0.06276881583167784,-0.060323619375,0.1890652,Female
FBgn0001149,-0.024713924999999998,0.06416034300675484,-0.15191802875,0.10041843999999993,Female
FBgn0001150,0.07140105,0.06409688998193094,-0.057842574999999986,0.19521527499999997,Female
FBgn0001168,0.008959925000000002,0.062268591081509415,-0.11527541749999999,0.1300345975,Female
FBgn0001169,0.016269000000000006,0.061960993219280884,-0.10683307875,0.1358319699999998,Female
FBgn0001170,0.0498781375,0.06290732654838392,-0.07531830625,0.16938333625000002,Female
FBgn0001174,0.0775565,0.06411965508475037,-0.048701072500000005,0.20123871249999986,Female
FBgn0001179,0.083565025,0.06283916039123029,-0.041884302874999994,0.20534380249999995,Female
FBgn0001180,0.02548678,0.06316107995926797,-0.101016895,0.148856645,Female
FBgn0001185,0.04960994,0.0645381461730571,-0.07563440500000002,0.1748844875,Female
FBgn0001186,0.012312585000000001,0.06471961125446854,-0.11621596625,0.13760701249999996,Female
FBgn0001187,0.002521435,0.06437700440680794,-0.12398704125,0.12844110999999983,Female
FBgn0001189,-0.044985925,0.06182736856752595,-0.1643496075,0.07978940249999991,Female
FBgn0001197,0.022328969999999997,0.062329569261532,-0.1019438015,0.14610073124999998,Female
FBgn0001202,0.0067184725,0.06389651591356656,-0.1181001955,0.13049448749999992,Female
FBgn0001206,0.02682032,0.06236591976008771,-0.09555936,0.15010735374999992,Female
FBgn0001208,-0.11371962749999999,0.06272031799366282,-0.23442025,0.01093505,Female
FBgn0001215,-0.038294075,0.06139456373709868,-0.15809317625,0.08122701137499998,Female
FBgn0001216,-2.3595000000000213e-4,0.0641794480796333,-0.12592805749999997,0.12442685375,Female
FBgn0001217,0.02753434825,0.06272058191497526,-0.097680355,0.1496232649999999,Female
FBgn0001218,-0.07301915,0.06386697264298763,-0.19640756249999997,0.05271756162499998,Female
FBgn0001220,-0.08096710000000001,0.06317561676599062,-0.2046767125,0.044832139749999944,Female
FBgn0001222,0.02129608,0.06427129213410539,-0.10539509999999999,0.1461422862499999,Female
FBgn0001223,-0.021640799999999998,0.06291982065599175,-0.143554155,0.10311903749999993,Female
FBgn0001224,-0.038011224999999996,0.06515760955275789,-0.1643228,0.08932557124999994,Female
FBgn0001225,-0.027029939999999995,0.06364524411941895,-0.153144645,0.09762471125,Female
FBgn0001226,0.0238507,0.0639000343021886,-0.10312557250000001,0.14752744999999992,Female
FBgn0001227,0.09729375,0.06413755725812668,-0.0331628625,0.21905729999999995,Female
FBgn0001228,0.02323455,0.06382696636064782,-0.10525420499999999,0.14538364249999997,Female
FBgn0001229,0.045915275,0.06306840932750696,-0.07863591875,0.16786227499999998,Female
FBgn0001230,0.028892624999999998,0.06494150597180604,-0.10186698,0.15155456750000001,Female
FBgn0001233,-0.04347475,0.06265050096338823,-0.16853141875,0.08001972124999995,Female
FBgn0001234,0.068122925,0.06407274837178609,-0.05997555499999998,0.19462909999999992,Female
FBgn0001247,-0.05390825,0.06351294846623716,-0.17751555,0.07092820874999994,Female
FBgn0001248,-0.045966175,0.06491091078735065,-0.17060836750000002,0.08192852249999998,Female
FBgn0001250,-0.0198757475,0.06358527219973217,-0.14300045875,0.1054995024999999,Female
FBgn0001253,0.163606275,0.05995895897335262,0.042922575000000004,0.280116,Female
FBgn0001254,-0.06363774999999999,0.06317653759329567,-0.18525601249999998,0.06222821874999999,Female
FBgn0001255,-0.0274955725,0.06650194805501862,-0.16003697625000002,0.10250030124999998,Female
FBgn0001256,-0.029682399999999998,0.06457237638065245,-0.15434305,0.095557011249999907,Female
FBgn0001257,0.0495061,0.06305077963964954,-0.07473812125,0.17087875749999998,Female
FBgn0001258,-0.168140725,0.0618699095930239,-0.2860184875,-0.042899898750000005,Female
FBgn0001259,-0.0173783575,0.06319202514546472,-0.1412604,0.10887818062499995,Female
FBgn0001263,-0.005670999999999999,0.06401271455675162,-0.13352372875,0.11650806499999997,Female
FBgn0001269,-0.043642525,0.06318581659220605,-0.16732914999999998,0.07809111375000001,Female
FBgn0001276,-0.03626349725,0.06376272472781469,-0.16183285499999997,0.08841592999999995,Female
FBgn0001280,-0.021400199999999998,0.06272274838041701,-0.14274387374999997,0.10098603125,Female
FBgn0001281,-0.0345087,0.062321734410314446,-0.15623923625000002,0.08752736,Female
FBgn0001285,-0.019926025,0.06272054997307815,-0.14186592125,0.10296576624999998,Female
FBgn0001291,-0.03925594,0.06482264278461207,-0.16696634999999999,0.09115152624999988,Female
FBgn0001296,0.010963274999999998,0.06310473604784327,-0.1146232975,0.13390583499999997,Female
FBgn0001297,-0.015870675,0.06372412360200229,-0.14289491875,0.1099337749999999,Female
FBgn0001301,-0.002218925,0.06391992156306174,-0.12591893875,0.1216935225,Female
FBgn0001308,0.011028050000000001,0.06418537843858786,-0.1162621755,0.13627117875,Female
FBgn0001311,0.10538405,0.06290519434835237,-0.019966451624999996,0.22278653749999988,Female
FBgn0001319,0.0658102675,0.06392933588937529,-0.062231210625,0.18888649999999996,Female
FBgn0001320,0.021147717500000003,0.06418125049295836,-0.1053902525,0.14478769374999995,Female
FBgn0001321,0.07034825,0.06307036269383132,-0.05710794874999999,0.19108573124999997,Female
FBgn0001323,0.03110285,0.06276153103510679,-0.09392742000000001,0.1515576924999998,Female
FBgn0001324,-0.024461625,0.06383977189103701,-0.1487590675,0.10051262074999999,Female
FBgn0001325,0.0025022499999999997,0.06358244923106994,-0.12254256250000001,0.12554758749999997,Female
FBgn0001330,-0.105917825,0.06078121825015029,-0.22341391625,0.012210313749999983,Female
FBgn0001341,0.02638025,0.06208876888844499,-0.09701686875,0.14656730374999993,Female
FBgn0001404,0.06617527749999999,0.06260673489965772,-0.05654631625,0.19027315,Female
FBgn0001491,0.003344399999999999,0.062361747182774936,-0.11859054375,0.12348718249999988,Female
FBgn0001565,-0.064780225,0.06311215592139835,-0.1881575125,0.05822599874999999,Female
FBgn0001612,-0.088531875,0.06177973218575289,-0.2083247425,0.03146096749999995,Female
FBgn0001941,0.031389875000000005,0.06221194764897426,-0.09265880375,0.15163224624999994,Female
FBgn0001942,-0.030681075,0.06276976736459265,-0.1538304,0.09196515624999999,Female
FBgn0001961,-0.030056325000000002,0.06296413540544672,-0.15276784,0.09622549749999999,Female
FBgn0001965,0.004812477499999999,0.0636609741152647,-0.11684490125,0.12970792,Female
FBgn0001967,-0.03894201925,0.06347733071066887,-0.16465842875,0.08484124124999995,Female
FBgn0001970,0.021779899999999998,0.06250111986563199,-0.10186682125,0.1421852375,Female
FBgn0001977,0.0233529525,0.06378997126037049,-0.10180426875000001,0.15014316,Female
FBgn0001978,6.864999999999649e-5,0.06304978633090227,-0.12244007124999999,0.12060649037499997,Female
FBgn0001981,0.008757825,0.06315304526974154,-0.11745992250000001,0.13037029249999993,Female
FBgn0001983,-0.043977975,0.06302927178950872,-0.166547155,0.08130748187499993,Female
FBgn0001986,-0.0198426175,0.061723129674843856,-0.13807116749999998,0.10300540749999995,Female
FBgn0001987,0.003659250000000001,0.06324674567265264,-0.12257481874999998,0.12659351375,Female
FBgn0001989,-0.07181225,0.06462471835129548,-0.19847307499999997,0.058020319999999945,Female
FBgn0001990,0.053889225,0.06347063991204258,-0.07112274375000001,0.17802104999999996,Female
FBgn0001991,0.002923997499999999,0.06401915950032072,-0.1255700325,0.12516416,Female
FBgn0001992,0.042562425,0.06127967152386605,-0.07798313374999999,0.15926430874999997,Female
FBgn0001994,0.08519842500000001,0.06371547780347606,-0.04087477375,0.2083026375,Female
FBgn0001995,-0.11096630000000002,0.0625496512658761,-0.23190835,0.014477280874999977,Female
FBgn0002021,-0.059353391000000005,0.06275892665007107,-0.1821909,0.06396378587499991,Female
FBgn0002022,-0.014322125,0.06374047533110605,-0.13914873162500002,0.1098103924999998,Female
FBgn0002023,0.014956624999999998,0.06371796431393159,-0.109343305,0.14071306137499995,Female
FBgn0002031,-0.029709375000000003,0.06287718599537302,-0.154973475,0.09250538374999998,Female
FBgn0002036,-0.172511,0.061757672375922223,-0.29105745,-0.046649351625000016,Female
FBgn0002044,0.03644845,0.06428533549020843,-0.09150139124999998,0.16217121625,Female
FBgn0002069,-0.074959,0.060903675550764175,-0.1953462625,0.04602130075000001,Female
FBgn0002121,0.015577999999999996,0.06434571384387555,-0.10926676624999998,0.14255648749999986,Female
FBgn0002174,-0.041392815,0.061698655398111334,-0.16086034249999998,0.07966231499999997,Female
FBgn0002183,-0.0587893,0.063999288837903,-0.18378380625,0.06730749124999998,Female
FBgn0002283,-0.057644625000000005,0.06354551303487715,-0.1799865525,0.06924842874999998,Female
