DGRP_lines,Experiment,Hour_of_death,Censor
line_563,Experiment_1,5,1
line_563,Experiment_1,11,1
line_559,Experiment_1,48,1
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_559,Experiment_1,48,0
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_555,Experiment_1,2.5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,5,1
line_551,Experiment_1,11,1
line_551,Experiment_1,11,1
line_551,Experiment_1,11,1
line_551,Experiment_1,11,1
line_551,Experiment_1,48,0
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,5,1
line_535,Experiment_1,11,1
line_535,Experiment_1,11,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_530,Experiment_1,5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_528,Experiment_1,2.5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,5,1
line_517,Experiment_1,11,1
line_517,Experiment_1,11,1
line_517,Experiment_1,48,0
line_517,Experiment_1,48,0
line_509,Experiment_1,11,1
line_509,Experiment_1,11,1
line_509,Experiment_1,24,1
line_509,Experiment_1,24,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_508,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_505,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,2.5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_502,Experiment_1,5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,2.5,1
line_492,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,5,1
line_491,Experiment_1,11,1
line_491,Experiment_1,11,1
line_491,Experiment_1,11,1
line_491,Experiment_1,11,1
line_491,Experiment_1,11,1
line_491,Experiment_1,48,0
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_486,Experiment_1,2.5,1
line_461,Experiment_1,5,1
line_461,Experiment_1,11,1
line_461,Experiment_1,24,1
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_461,Experiment_1,48,0
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_443,Experiment_1,2.5,1
line_441,Experiment_1,2.5,1
line_441,Experiment_1,2.5,1
line_441,Experiment_1,2.5,1
line_441,Experiment_1,2.5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,5,1
line_441,Experiment_1,11,1
line_441,Experiment_1,11,1
line_441,Experiment_1,11,1
line_440,Experiment_1,2.5,1
line_440,Experiment_1,5,1
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_440,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_439,Experiment_1,48,0
line_427,Experiment_1,2.5,1
line_427,Experiment_1,2.5,1
line_427,Experiment_1,2.5,1
line_427,Experiment_1,2.5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_427,Experiment_1,5,1
line_426,Experiment_1,2.5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,5,1
line_426,Experiment_1,11,1
line_426,Experiment_1,11,1
line_426,Experiment_1,11,1
line_426,Experiment_1,11,1
line_426,Experiment_1,11,1
line_426,Experiment_1,11,1
line_409,Experiment_1,48,1
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_409,Experiment_1,48,0
line_406,Experiment_1,2.5,1
line_406,Experiment_1,2.5,1
line_406,Experiment_1,2.5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_406,Experiment_1,5,1
line_405,Experiment_1,2.5,1
line_405,Experiment_1,2.5,1
line_405,Experiment_1,2.5,1
line_405,Experiment_1,2.5,1
line_405,Experiment_1,2.5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,5,1
line_405,Experiment_1,11,1
line_405,Experiment_1,11,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,5,1
line_399,Experiment_1,11,1
line_399,Experiment_1,11,1
line_399,Experiment_1,48,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_397,Experiment_1,2.5,1
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_395,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_392,Experiment_1,48,0
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_391,Experiment_1,2.5,1
line_390,Experiment_1,2.5,1
line_390,Experiment_1,2.5,1
line_390,Experiment_1,2.5,1
line_390,Experiment_1,5,1
line_390,Experiment_1,5,1
line_390,Experiment_1,5,1
line_390,Experiment_1,11,1
line_390,Experiment_1,11,1
line_390,Experiment_1,11,1
line_390,Experiment_1,11,1
line_390,Experiment_1,11,1
line_390,Experiment_1,24,1
line_390,Experiment_1,24,1
line_386,Experiment_1,2.5,1
line_386,Experiment_1,2.5,1
line_386,Experiment_1,2.5,1
line_386,Experiment_1,2.5,1
line_386,Experiment_1,2.5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_386,Experiment_1,5,1
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_385,Experiment_1,48,0
line_383,Experiment_1,5,1
line_383,Experiment_1,5,1
line_383,Experiment_1,5,1
line_383,Experiment_1,5,1
line_383,Experiment_1,11,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,2.5,1
line_382,Experiment_1,5,1
line_382,Experiment_1,5,1
line_382,Experiment_1,5,1
line_382,Experiment_1,5,1
line_382,Experiment_1,5,1
line_382,Experiment_1,5,1
line_381,Experiment_1,2.5,1
line_381,Experiment_1,2.5,1
line_381,Experiment_1,2.5,1
line_381,Experiment_1,2.5,1
line_381,Experiment_1,2.5,1
line_380,Experiment_1,2.5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,5,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_380,Experiment_1,11,1
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_379,Experiment_1,48,0
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,2.5,1
line_377,Experiment_1,5,1
line_377,Experiment_1,5,1
line_377,Experiment_1,5,1
line_377,Experiment_1,5,1
line_377,Experiment_1,5,1
line_377,Experiment_1,5,1
line_374,Experiment_1,2.5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,5,1
line_374,Experiment_1,11,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,5,1
line_373,Experiment_1,11,1
line_373,Experiment_1,11,1
line_373,Experiment_1,11,1
line_373,Experiment_1,11,1
line_373,Experiment_1,11,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,2.5,1
line_371,Experiment_1,5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,2.5,1
line_370,Experiment_1,5,1
line_370,Experiment_1,5,1
line_370,Experiment_1,5,1
line_370,Experiment_1,5,1
line_370,Experiment_1,5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,2.5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,5,1
line_367,Experiment_1,48,1
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_365,Experiment_1,48,0
line_362,Experiment_1,2.5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_362,Experiment_1,5,1
line_361,Experiment_1,2.5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
line_361,Experiment_1,5,1
